0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
"(6937, 37.0, 0.94765)","(273, 37.0, 0.44606)","(7044, 37.0, 0.41408)","(6713, 37.0, 1.36259)","(1681, 37.0, 0.7869)","(1488, 37.0, 1.06178)","(4872, 37.0, 0.51233)","(3349, 37.0, 1.33762)","(6713, 37.0, 1.36637)","(6937, 37.0, 0.94765)","(3267, 37.0, 1.1136)","(1681, 37.0, 0.78713)","(1681, 37.0, 0.78499)","(6569, 37.0, 0.31992)","(6866, 37.0, 0.56885)","(1488, 37.0, 1.06606)","(1488, 37.0, 1.06178)","(1342, 37.0, 1.37759)","(6352, 37.0, 0.67526)","(3914, 37.0, 0.5138)","(1342, 37.0, 1.37626)","(6713, 37.0, 1.36259)","(3769, 37.0, 0.4624)","(553, 37.0, 0.50578)","(1342, 37.0, 1.37759)","(6210, 37.0, 0.59633)","(6799, 37.0, 0.51295)","(1733, 37.0, 0.34087)","(1733, 37.0, 0.34007)","(2077, 37.0, 1.04977)","(3563, 37.0, 0.62832)","(3563, 37.0, 0.62828)","(2987, 37.0, 1.23324)","(553, 37.0, 0.50578)","(553, 37.0, 0.50722)","(1681, 37.0, 0.78775)","(6745, 37.0, 0.6765)","(6937, 37.0, 0.94765)","(1733, 37.0, 0.34197)","(1342, 37.0, 1.37759)","(6956, 37.0, 0.29075)","(273, 37.0, 0.44106)","(648, 37.0, 0.29274)","(7019, 37.0, 0.58369)","(1855, 37.0, 0.6318)","(6937, 37.0, 0.94803)","(273, 37.0, 0.44106)","(5546, 37.0, 0.26983)","(2850, 37.0, 1.14735)","(2725, 37.0, 1.1178)","(1681, 37.0, 0.78499)","(6569, 37.0, 0.31958)","(7187, 37.0, 0.29673)","(2725, 37.0, 1.11647)","(4470, 37.0, 0.59034)","(4872, 37.0, 0.51119)","(1032, 37.0, 0.19419)","(6255, 37.0, 0.36152)","(7296, 37.0, 0.27367)","(553, 37.0, 0.50578)","(405, 37.0, 0.29148)","(6210, 37.0, 0.59726)","(5043, 37.0, 0.22406)","(5750, 37.0, 0.9477)","(6876, 37.0, 0.48496)","(664, 37.0, 0.60763)","(2445, 37.0, 0.447)"
"(1342, 36.0, 1.37626)","(1733, 36.0, 0.34007)","(2581, 36.0, 1.14242)","(1733, 36.0, 0.34007)","(6713, 36.0, 1.36637)","(273, 36.0, 0.44606)","(6745, 36.0, 0.67701)","(4938, 36.0, 0.44828)","(2565, 36.0, 1.08888)","(6713, 36.0, 1.36542)","(6028, 36.0, 0.27328)","(1733, 36.0, 0.34087)","(1733, 36.0, 0.34007)","(1681, 36.0, 0.7869)","(7187, 36.0, 0.29673)","(6866, 36.0, 0.5705)","(6866, 36.0, 0.57145)","(6799, 36.0, 0.51862)","(1792, 36.0, 1.25797)","(3898, 36.0, 0.37327)","(6713, 36.0, 1.36542)","(6866, 36.0, 0.57145)","(120, 36.0, 0.27972)","(648, 36.0, 0.29274)","(2565, 36.0, 1.08959)","(3475, 36.0, 0.93314)","(4872, 36.0, 0.50993)","(2725, 36.0, 1.11647)","(2725, 36.0, 1.11286)","(7234, 36.0, 0.53479)","(1855, 36.0, 0.63301)","(1855, 36.0, 0.63229)","(3155, 36.0, 0.8978)","(273, 36.0, 0.44082)","(273, 36.0, 0.44243)","(2565, 36.0, 1.08959)","(654, 36.0, 0.73898)","(2565, 36.0, 1.08908)","(1681, 36.0, 0.78775)","(3349, 36.0, 1.34059)","(2716, 36.0, 0.33781)","(648, 36.0, 0.29295)","(6937, 36.0, 0.94803)","(1843, 36.0, 0.3567)","(7133, 36.0, 0.38208)","(6255, 36.0, 0.36195)","(6937, 36.0, 0.9474)","(2850, 36.0, 1.14788)","(7285, 36.0, 0.57111)","(6594, 36.0, 0.3418)","(6937, 36.0, 0.94469)","(2534, 36.0, 0.46356)","(4938, 36.0, 0.45221)","(6889, 36.0, 0.42048)","(5780, 36.0, 0.71129)","(1616, 36.0, 0.22676)","(1269, 36.0, 0.59413)","(2661, 36.0, 0.32273)","(7065, 36.0, 0.53297)","(6255, 36.0, 0.36195)","(757, 36.0, 0.34605)","(6713, 36.0, 1.36637)","(6270, 36.0, 0.44476)","(2578, 36.0, 0.36226)","(2202, 36.0, 0.43965)","(3756, 36.0, 0.40748)","(5444, 36.0, 0.39915)"
"(6745, 35.0, 0.6765)","(1342, 35.0, 1.37423)","(1984, 35.0, 0.58696)","(7065, 35.0, 0.53297)","(1733, 35.0, 0.34158)","(6937, 35.0, 0.94469)","(6594, 35.0, 0.3418)","(4872, 35.0, 0.50993)","(1342, 35.0, 1.37665)","(2565, 35.0, 1.08908)","(6569, 35.0, 0.31937)","(2065, 35.0, 0.79678)","(2065, 35.0, 0.79316)","(1733, 35.0, 0.34158)","(6889, 35.0, 0.42188)","(7187, 35.0, 0.297)","(7187, 35.0, 0.29741)","(2565, 35.0, 1.08959)","(2625, 35.0, 0.25535)","(2218, 35.0, 0.28467)","(1681, 35.0, 0.78713)","(2565, 35.0, 1.08593)","(1957, 35.0, 1.23873)","(1342, 35.0, 1.37759)","(1733, 35.0, 0.34197)","(6799, 35.0, 0.51719)","(6569, 35.0, 0.32014)","(553, 35.0, 0.50722)","(553, 35.0, 0.50955)","(6713, 35.0, 1.36259)","(1767, 35.0, 0.88136)","(1767, 35.0, 0.8805)","(3203, 35.0, 0.91289)","(6937, 35.0, 0.94803)","(6937, 35.0, 0.94765)","(6745, 35.0, 0.67701)","(6732, 35.0, 0.37768)","(273, 35.0, 0.44243)","(6569, 35.0, 0.31937)","(4666, 35.0, 0.41288)","(492, 35.0, 0.96218)","(2565, 35.0, 1.08888)","(6713, 35.0, 1.36752)","(2975, 35.0, 0.42238)","(7065, 35.0, 0.53297)","(273, 35.0, 0.44082)","(1681, 35.0, 0.7869)","(7285, 35.0, 0.57119)","(1020, 35.0, 0.7296)","(6672, 35.0, 0.32184)","(6713, 35.0, 1.36259)","(2565, 35.0, 1.08908)","(216, 35.0, 0.40676)","(3475, 35.0, 0.93314)","(2846, 35.0, 0.4306)","(648, 35.0, 0.2941)","(6895, 35.0, 0.21856)","(1760, 35.0, 0.41941)","(853, 35.0, 0.37669)","(273, 35.0, 0.44082)","(6610, 35.0, 0.8168)","(553, 35.0, 0.50579)","(3611, 35.0, 0.30345)","(5048, 35.0, 0.40078)","(2930, 35.0, 1.16614)","(492, 35.0, 0.96592)","(4735, 35.0, 0.70159)"
"(1733, 34.0, 0.34087)","(1681, 34.0, 0.78499)","(3234, 34.0, 0.3501)","(2565, 34.0, 1.08593)","(7065, 34.0, 0.53169)","(3563, 34.0, 0.62953)","(1733, 34.0, 0.34197)","(6745, 34.0, 0.67385)","(1681, 34.0, 0.7869)","(1681, 34.0, 0.78713)","(654, 34.0, 0.73935)","(7296, 34.0, 0.27583)","(7296, 34.0, 0.27367)","(2065, 34.0, 0.79711)","(6732, 34.0, 0.37618)","(6889, 34.0, 0.42048)","(6889, 34.0, 0.4158)","(273, 34.0, 0.44082)","(1775, 34.0, 0.44761)","(6850, 34.0, 0.34278)","(2565, 34.0, 1.08908)","(4666, 34.0, 0.41537)","(7020, 34.0, 0.17877)","(6569, 34.0, 0.31937)","(1681, 34.0, 0.78775)","(3563, 34.0, 0.62907)","(6594, 34.0, 0.3395)","(6937, 34.0, 0.94765)","(6937, 34.0, 0.94469)","(553, 34.0, 0.50955)","(6766, 34.0, 0.72388)","(6766, 34.0, 0.72334)","(2813, 34.0, 1.1225)","(2565, 34.0, 1.08959)","(2565, 34.0, 1.08908)","(654, 34.0, 0.73935)","(553, 34.0, 0.50722)","(1342, 34.0, 1.37626)","(4279, 34.0, 0.23351)","(7206, 34.0, 0.91312)","(5886, 34.0, 0.29075)","(6937, 34.0, 0.9474)","(2565, 34.0, 1.08959)","(6906, 34.0, 0.82091)","(228, 34.0, 0.79242)","(7065, 34.0, 0.53161)","(1733, 34.0, 0.34158)","(1020, 34.0, 0.72999)","(729, 34.0, 0.71714)","(3098, 34.0, 0.31916)","(6255, 34.0, 0.36019)","(1163, 34.0, 0.8402)","(4279, 34.0, 0.23351)","(3563, 34.0, 0.62907)","(7284, 34.0, 0.49679)","(6799, 34.0, 0.51719)","(4839, 34.0, 0.45696)","(6969, 34.0, 0.99661)","(553, 34.0, 0.50955)","(1342, 34.0, 1.37759)","(4699, 34.0, 0.42169)","(6956, 34.0, 0.29059)","(7019, 34.0, 0.58958)","(1255, 34.0, 0.32634)","(1746, 34.0, 1.18094)","(2710, 34.0, 0.42091)","(4340, 34.0, 0.2922)"
"(273, 33.0, 0.44243)","(6937, 33.0, 0.94469)","(27, 33.0, 0.30718)","(1342, 33.0, 1.37423)","(2565, 33.0, 1.08888)","(2565, 33.0, 1.08593)","(2725, 33.0, 1.1178)","(6594, 33.0, 0.3395)","(7065, 33.0, 0.53169)","(6255, 33.0, 0.36152)","(1681, 33.0, 0.78775)","(553, 33.0, 0.50722)","(553, 33.0, 0.50955)","(7296, 33.0, 0.27634)","(2725, 33.0, 1.1178)","(6732, 33.0, 0.37768)","(6732, 33.0, 0.3778)","(7065, 33.0, 0.53161)","(3914, 33.0, 0.51306)","(2226, 33.0, 0.98508)","(1733, 33.0, 0.34087)","(6956, 33.0, 0.29075)","(1618, 33.0, 0.39457)","(6745, 33.0, 0.67701)","(6713, 33.0, 1.36752)","(1342, 33.0, 1.37626)","(2404, 33.0, 0.92912)","(6713, 33.0, 1.36542)","(6713, 33.0, 1.36259)","(2565, 33.0, 1.08593)","(7065, 33.0, 0.53161)","(7065, 33.0, 0.53169)","(3875, 33.0, 0.48109)","(1681, 33.0, 0.78775)","(1681, 33.0, 0.78713)","(6732, 33.0, 0.37618)","(273, 33.0, 0.44243)","(7065, 33.0, 0.5316)","(6866, 33.0, 0.56885)","(6745, 33.0, 0.67701)","(6739, 33.0, 0.19359)","(6713, 33.0, 1.36637)","(273, 33.0, 0.44082)","(3741, 33.0, 0.27772)","(634, 33.0, 0.44601)","(2565, 33.0, 1.08959)","(6569, 33.0, 0.31992)","(6430, 33.0, 0.77745)","(1681, 33.0, 0.78713)","(3431, 33.0, 0.63276)","(2565, 33.0, 1.08593)","(4279, 33.0, 0.23351)","(1342, 33.0, 1.37759)","(1488, 33.0, 1.06606)","(1793, 33.0, 0.5138)","(729, 33.0, 0.71714)","(4232, 33.0, 0.29028)","(4559, 33.0, 0.35993)","(6569, 33.0, 0.32014)","(2565, 33.0, 1.08959)","(2371, 33.0, 0.5034)","(6937, 33.0, 0.9474)","(4440, 33.0, 0.26861)","(1476, 33.0, 0.54146)","(3155, 33.0, 0.89777)","(5201, 33.0, 0.64832)","(4877, 33.0, 0.81981)"
"(6713, 32.0, 1.36542)","(648, 32.0, 0.29748)","(2708, 32.0, 0.20607)","(6569, 32.0, 0.32014)","(1342, 32.0, 1.37665)","(6956, 32.0, 0.29075)","(7234, 32.0, 0.53979)","(1733, 32.0, 0.34007)","(1733, 32.0, 0.34158)","(273, 32.0, 0.44243)","(2065, 32.0, 0.79827)","(6889, 32.0, 0.42048)","(6889, 32.0, 0.4158)","(553, 32.0, 0.50579)","(1681, 32.0, 0.78775)","(1163, 32.0, 0.8402)","(1163, 32.0, 0.83688)","(6255, 32.0, 0.36195)","(3898, 32.0, 0.37216)","(7269, 32.0, 0.45664)","(273, 32.0, 0.44243)","(6745, 32.0, 0.67385)","(1816, 32.0, 0.34131)","(1733, 32.0, 0.34197)","(648, 32.0, 0.29274)","(7234, 32.0, 0.5381)","(2716, 32.0, 0.33781)","(6672, 32.0, 0.32095)","(6672, 32.0, 0.31732)","(3563, 32.0, 0.62953)","(1020, 32.0, 0.72999)","(1020, 32.0, 0.72924)","(692, 32.0, 0.5981)","(7065, 32.0, 0.53161)","(7065, 32.0, 0.5316)","(553, 32.0, 0.50578)","(4666, 32.0, 0.41374)","(6569, 32.0, 0.31958)","(7296, 32.0, 0.2758)","(5376, 32.0, 0.47688)","(6928, 32.0, 0.25293)","(6255, 32.0, 0.36215)","(6255, 32.0, 0.36195)","(6699, 32.0, 0.3396)","(6009, 32.0, 0.46923)","(1342, 32.0, 1.37759)","(6745, 32.0, 0.67626)","(729, 32.0, 0.71822)","(2565, 32.0, 1.08908)","(6713, 32.0, 1.36752)","(1733, 32.0, 0.34007)","(6460, 32.0, 0.95379)","(654, 32.0, 0.73935)","(1876, 32.0, 0.47035)","(2598, 32.0, 0.39591)","(2065, 32.0, 0.79678)","(6649, 32.0, 0.22945)","(7010, 32.0, 0.47242)","(1342, 32.0, 1.37423)","(7065, 32.0, 0.53161)","(6273, 32.0, 0.34936)","(6732, 32.0, 0.37693)","(6317, 32.0, 0.5675)","(474, 32.0, 0.3876)","(6956, 32.0, 0.29034)","(2653, 32.0, 0.69943)","(7091, 32.0, 0.21839)"
"(1681, 31.0, 0.78713)","(6713, 31.0, 1.36259)","(815, 31.0, 0.45055)","(7232, 31.0, 0.43393)","(6569, 31.0, 0.31992)","(7065, 31.0, 0.53297)","(654, 31.0, 0.73935)","(2725, 31.0, 1.11286)","(273, 31.0, 0.44106)","(7065, 31.0, 0.5316)","(7296, 31.0, 0.2758)","(1767, 31.0, 0.88065)","(1767, 31.0, 0.87738)","(6889, 31.0, 0.42164)","(3563, 31.0, 0.62832)","(2725, 31.0, 1.11647)","(2725, 31.0, 1.11286)","(1681, 31.0, 0.78775)","(2218, 31.0, 0.28398)","(2507, 31.0, 0.47024)","(6569, 31.0, 0.31958)","(6255, 31.0, 0.36019)","(1513, 31.0, 0.93146)","(2565, 31.0, 1.08959)","(6937, 31.0, 0.94803)","(6713, 31.0, 1.36542)","(553, 31.0, 0.50955)","(3475, 31.0, 0.93314)","(3475, 31.0, 0.92888)","(1681, 31.0, 0.78499)","(729, 31.0, 0.71822)","(729, 31.0, 0.71747)","(3376, 31.0, 1.37901)","(648, 31.0, 0.29274)","(648, 31.0, 0.2941)","(273, 31.0, 0.44082)","(7232, 31.0, 0.43696)","(1733, 31.0, 0.34087)","(6926, 31.0, 0.46063)","(7165, 31.0, 0.30085)","(1260, 31.0, 0.28376)","(6745, 31.0, 0.67626)","(1681, 31.0, 0.78775)","(3449, 31.0, 1.09051)","(292, 31.0, 0.50612)","(1681, 31.0, 0.78775)","(2565, 31.0, 1.08888)","(7016, 31.0, 0.92859)","(1733, 31.0, 0.34087)","(216, 31.0, 0.40676)","(654, 31.0, 0.73914)","(648, 31.0, 0.2941)","(2716, 31.0, 0.34347)","(2404, 31.0, 0.93239)","(3977, 31.0, 0.71893)","(6713, 31.0, 1.36542)","(206, 31.0, 0.21557)","(6460, 31.0, 0.95379)","(2202, 31.0, 0.44365)","(1733, 31.0, 0.34197)","(6515, 31.0, 0.5574)","(70, 31.0, 0.85917)","(2963, 31.0, 0.27987)","(966, 31.0, 1.28426)","(5865, 31.0, 0.58072)","(5392, 31.0, 0.2894)","(1059, 31.0, 0.79577)"
"(648, 30.0, 0.2941)","(6569, 30.0, 0.32014)","(1871, 30.0, 0.62897)","(273, 30.0, 0.44606)","(7232, 30.0, 0.43835)","(6569, 30.0, 0.32014)","(6799, 30.0, 0.51862)","(7234, 30.0, 0.53479)","(3563, 30.0, 0.62828)","(1733, 30.0, 0.34087)","(553, 30.0, 0.50578)","(3559, 30.0, 1.05147)","(3559, 30.0, 1.04754)","(1767, 30.0, 0.8805)","(6745, 30.0, 0.67701)","(1681, 30.0, 0.78713)","(1681, 30.0, 0.78499)","(1733, 30.0, 0.34197)","(2131, 30.0, 0.65216)","(966, 30.0, 1.28507)","(6745, 30.0, 0.6765)","(273, 30.0, 0.44606)","(5965, 30.0, 0.43754)","(6713, 30.0, 1.36752)","(6569, 30.0, 0.31937)","(273, 30.0, 0.44243)","(3431, 30.0, 0.62858)","(654, 30.0, 0.73898)","(654, 30.0, 0.73914)","(6745, 30.0, 0.67385)","(6745, 30.0, 0.67701)","(6745, 30.0, 0.67626)","(4693, 30.0, 0.43794)","(6569, 30.0, 0.31937)","(6569, 30.0, 0.31958)","(4666, 30.0, 0.41288)","(3563, 30.0, 0.62907)","(1681, 30.0, 0.78713)","(1342, 30.0, 1.37759)","(2565, 30.0, 1.08959)","(3768, 30.0, 0.5295)","(1733, 30.0, 0.34158)","(1733, 30.0, 0.34197)","(1978, 30.0, 0.43028)","(2561, 30.0, 0.48941)","(3563, 30.0, 0.62832)","(648, 30.0, 0.29295)","(1681, 30.0, 0.78775)","(7187, 30.0, 0.297)","(2404, 30.0, 0.9334)","(7065, 30.0, 0.53297)","(2725, 30.0, 1.11647)","(1855, 30.0, 0.63301)","(553, 30.0, 0.50722)","(1598, 30.0, 0.75402)","(2716, 30.0, 0.34202)","(3094, 30.0, 0.39232)","(7148, 30.0, 0.33428)","(6937, 30.0, 0.94469)","(3563, 30.0, 0.62832)","(2266, 30.0, 0.29943)","(1603, 30.0, 1.08608)","(1260, 30.0, 0.28752)","(1527, 30.0, 0.56392)","(7273, 30.0, 0.52157)","(3950, 30.0, 0.42579)","(6288, 30.0, 0.28137)"
"(2565, 29.0, 1.08908)","(6745, 29.0, 0.67385)","(866, 29.0, 0.70113)","(654, 29.0, 0.73914)","(273, 29.0, 0.44106)","(70, 29.0, 0.85659)","(7165, 29.0, 0.30085)","(654, 29.0, 0.73914)","(648, 29.0, 0.29295)","(6745, 29.0, 0.6765)","(6889, 29.0, 0.42188)","(853, 29.0, 0.37273)","(853, 29.0, 0.37669)","(3559, 29.0, 1.05151)","(654, 29.0, 0.73935)","(3563, 29.0, 0.62907)","(3563, 29.0, 0.62953)","(648, 29.0, 0.29274)","(6850, 29.0, 0.34358)","(6824, 29.0, 1.36082)","(648, 29.0, 0.2941)","(3563, 29.0, 0.62953)","(1552, 29.0, 0.94937)","(3475, 29.0, 0.93436)","(6745, 29.0, 0.67701)","(6672, 29.0, 0.32095)","(6745, 29.0, 0.67385)","(3431, 29.0, 0.63218)","(3431, 29.0, 0.62858)","(853, 29.0, 0.37669)","(4938, 29.0, 0.45221)","(4938, 29.0, 0.45177)","(9, 29.0, 0.41215)","(3563, 29.0, 0.62832)","(3563, 29.0, 0.62907)","(7232, 29.0, 0.43901)","(6569, 29.0, 0.31958)","(6956, 29.0, 0.29034)","(6956, 29.0, 0.29095)","(6866, 29.0, 0.56885)","(796, 29.0, 0.42638)","(6569, 29.0, 0.31992)","(6569, 29.0, 0.31937)","(3905, 29.0, 0.3138)","(5192, 29.0, 1.47402)","(1733, 29.0, 0.34197)","(6713, 29.0, 1.36637)","(2565, 29.0, 1.08959)","(6255, 29.0, 0.36152)","(654, 29.0, 0.73935)","(648, 29.0, 0.29748)","(273, 29.0, 0.44243)","(7228, 29.0, 0.34593)","(3349, 29.0, 1.33939)","(1317, 29.0, 0.68131)","(4938, 29.0, 0.45057)","(2254, 29.0, 0.46932)","(5280, 29.0, 0.42312)","(1733, 29.0, 0.34007)","(1681, 29.0, 0.78775)","(5034, 29.0, 0.21913)","(1342, 29.0, 1.37665)","(4874, 29.0, 0.46979)","(278, 29.0, 0.35762)","(7038, 29.0, 0.51006)","(4130, 29.0, 0.70588)","(2389, 29.0, 0.49813)"
"(6569, 28.0, 0.31958)","(7065, 28.0, 0.53297)","(6586, 28.0, 0.44531)","(6745, 28.0, 0.67385)","(654, 28.0, 0.73855)","(648, 28.0, 0.29748)","(3475, 28.0, 0.93436)","(6799, 28.0, 0.51295)","(6255, 28.0, 0.36215)","(6569, 28.0, 0.31958)","(1767, 28.0, 0.88136)","(6594, 28.0, 0.34226)","(6594, 28.0, 0.3395)","(6594, 28.0, 0.34208)","(7234, 28.0, 0.53979)","(6745, 28.0, 0.6765)","(6745, 28.0, 0.67385)","(3563, 28.0, 0.62832)","(2226, 28.0, 0.9845)","(4989, 28.0, 0.18743)","(7065, 28.0, 0.5316)","(1733, 28.0, 0.34007)","(6468, 28.0, 0.81369)","(1603, 28.0, 1.08697)","(6255, 28.0, 0.36195)","(1681, 28.0, 0.78713)","(1733, 28.0, 0.34007)","(4666, 28.0, 0.41374)","(4666, 28.0, 0.41537)","(5200, 28.0, 0.45751)","(6732, 28.0, 0.37618)","(6732, 28.0, 0.37693)","(6642, 28.0, 0.38516)","(1733, 28.0, 0.34197)","(1733, 28.0, 0.34087)","(3563, 28.0, 0.62832)","(6713, 28.0, 1.36542)","(648, 28.0, 0.2941)","(7065, 28.0, 0.53161)","(273, 28.0, 0.44082)","(4318, 28.0, 0.31965)","(3563, 28.0, 0.62828)","(3563, 28.0, 0.62832)","(5702, 28.0, 0.28518)","(5111, 28.0, 0.41154)","(6569, 28.0, 0.31937)","(6255, 28.0, 0.36215)","(1733, 28.0, 0.34197)","(3431, 28.0, 0.63218)","(648, 28.0, 0.29274)","(6569, 28.0, 0.32014)","(6672, 28.0, 0.32095)","(6412, 28.0, 0.2591)","(1681, 28.0, 0.78713)","(5657, 28.0, 0.31783)","(1337, 28.0, 0.91236)","(4613, 28.0, 0.4362)","(4405, 28.0, 0.78943)","(6255, 28.0, 0.36019)","(7232, 28.0, 0.43901)","(2971, 28.0, 0.39396)","(2565, 28.0, 1.08888)","(901, 28.0, 0.26487)","(6910, 28.0, 0.18482)","(2910, 28.0, 0.21966)","(782, 28.0, 0.7235)","(4896, 28.0, 0.2049)"
"(6732, 27.0, 0.37768)","(1603, 27.0, 1.08143)","(5568, 27.0, 0.36783)","(6255, 27.0, 0.36019)","(6745, 27.0, 0.67626)","(4666, 27.0, 0.41537)","(1681, 27.0, 0.78775)","(7165, 27.0, 0.29673)","(6569, 27.0, 0.31992)","(3563, 27.0, 0.62907)","(3559, 27.0, 1.05236)","(5200, 27.0, 0.45935)","(5200, 27.0, 0.45751)","(5200, 27.0, 0.45868)","(7065, 27.0, 0.53161)","(654, 27.0, 0.73898)","(654, 27.0, 0.73914)","(6745, 27.0, 0.67701)","(7269, 27.0, 0.45646)","(6291, 27.0, 0.28648)","(6255, 27.0, 0.36152)","(648, 27.0, 0.29748)","(2305, 27.0, 0.55027)","(1681, 27.0, 0.78775)","(7065, 27.0, 0.53161)","(6956, 27.0, 0.29034)","(6732, 27.0, 0.3778)","(1603, 27.0, 1.08577)","(1603, 27.0, 1.08143)","(7232, 27.0, 0.43393)","(6935, 27.0, 0.33711)","(6935, 27.0, 0.33814)","(5190, 27.0, 0.48418)","(1342, 27.0, 1.37759)","(1342, 27.0, 1.37626)","(6569, 27.0, 0.31937)","(6255, 27.0, 0.36152)","(3563, 27.0, 0.62907)","(648, 27.0, 0.29274)","(6799, 27.0, 0.51862)","(7165, 27.0, 0.29673)","(4666, 27.0, 0.41344)","(7065, 27.0, 0.53161)","(4831, 27.0, 0.3724)","(6836, 27.0, 0.873)","(6745, 27.0, 0.67701)","(6732, 27.0, 0.37693)","(7187, 27.0, 0.29673)","(5330, 27.0, 1.00305)","(553, 27.0, 0.50578)","(6745, 27.0, 0.67385)","(2016, 27.0, 0.97509)","(6745, 27.0, 0.67701)","(6594, 27.0, 0.34226)","(3968, 27.0, 0.29355)","(6594, 27.0, 0.34226)","(4723, 27.0, 0.39327)","(5084, 27.0, 0.13426)","(3563, 27.0, 0.62953)","(6745, 27.0, 0.67701)","(1677, 27.0, 0.51402)","(5376, 27.0, 0.47618)","(815, 27.0, 0.45032)","(6732, 27.0, 0.37768)","(74, 27.0, 1.05222)","(4460, 27.0, 0.50853)","(4528, 27.0, 0.29689)"
"(4666, 26.0, 0.41374)","(6255, 26.0, 0.36019)","(864, 26.0, 0.56592)","(648, 26.0, 0.29748)","(6255, 26.0, 0.36215)","(1342, 26.0, 1.37423)","(6956, 26.0, 0.29095)","(3475, 26.0, 0.92888)","(7234, 26.0, 0.53935)","(648, 26.0, 0.2941)","(853, 26.0, 0.37065)","(6937, 26.0, 0.94765)","(6937, 26.0, 0.94469)","(6937, 26.0, 0.9474)","(1652, 26.0, 0.2204)","(7234, 26.0, 0.5381)","(7234, 26.0, 0.53479)","(6569, 26.0, 0.31937)","(2507, 26.0, 0.47154)","(2590, 26.0, 0.36167)","(4279, 26.0, 0.23351)","(5376, 26.0, 0.47578)","(2581, 26.0, 1.14363)","(6937, 26.0, 0.94803)","(1603, 26.0, 1.08697)","(6745, 26.0, 0.6765)","(3563, 26.0, 0.62953)","(2404, 26.0, 0.93239)","(2404, 26.0, 0.92912)","(1733, 26.0, 0.34007)","(6412, 26.0, 0.2591)","(6412, 26.0, 0.25857)","(6296, 26.0, 0.31901)","(7232, 26.0, 0.43901)","(7232, 26.0, 0.43696)","(6713, 26.0, 1.36752)","(7065, 26.0, 0.5316)","(6255, 26.0, 0.36152)","(1603, 26.0, 1.08697)","(4279, 26.0, 0.23351)","(1733, 26.0, 0.34007)","(6956, 26.0, 0.29059)","(6745, 26.0, 0.67701)","(7287, 26.0, 0.30037)","(7214, 26.0, 0.2505)","(6956, 26.0, 0.29095)","(4666, 26.0, 0.41344)","(6255, 26.0, 0.36195)","(2202, 26.0, 0.43965)","(6569, 26.0, 0.31937)","(7234, 26.0, 0.53479)","(7228, 26.0, 0.34678)","(2065, 26.0, 0.79827)","(6569, 26.0, 0.31958)","(4775, 26.0, 0.40837)","(1020, 26.0, 0.7296)","(1463, 26.0, 0.26567)","(3781, 26.0, 0.36077)","(1603, 26.0, 1.08143)","(4666, 26.0, 0.41288)","(2426, 26.0, 0.37919)","(6569, 26.0, 0.31992)","(6049, 26.0, 0.53205)","(6293, 26.0, 0.39948)","(1855, 26.0, 0.63305)","(1889, 26.0, 0.37612)","(1825, 26.0, 0.65165)"
"(3475, 25.0, 0.93314)","(6732, 25.0, 0.3778)","(1522, 25.0, 0.49036)","(4666, 25.0, 0.41537)","(648, 25.0, 0.29295)","(7234, 25.0, 0.53479)","(70, 25.0, 0.86)","(1681, 25.0, 0.78499)","(654, 25.0, 0.73855)","(654, 25.0, 0.73898)","(6594, 25.0, 0.3418)","(3431, 25.0, 0.63218)","(3431, 25.0, 0.62858)","(3431, 25.0, 0.63199)","(1603, 25.0, 1.08697)","(7065, 25.0, 0.5316)","(7065, 25.0, 0.53297)","(6956, 25.0, 0.29095)","(966, 25.0, 1.28426)","(345, 25.0, 0.26519)","(4666, 25.0, 0.41374)","(4279, 25.0, 0.23383)","(5256, 25.0, 0.36782)","(6672, 25.0, 0.32184)","(6672, 25.0, 0.32184)","(2725, 25.0, 1.11647)","(1488, 25.0, 1.06178)","(7234, 25.0, 0.5381)","(7234, 25.0, 0.53479)","(4938, 25.0, 0.44828)","(6460, 25.0, 0.95488)","(6460, 25.0, 0.95404)","(1721, 25.0, 0.21737)","(654, 25.0, 0.73935)","(654, 25.0, 0.73898)","(6255, 25.0, 0.36195)","(648, 25.0, 0.2941)","(4666, 25.0, 0.41374)","(6732, 25.0, 0.37618)","(3563, 25.0, 0.62832)","(7055, 25.0, 0.35669)","(3475, 25.0, 0.93338)","(6956, 25.0, 0.29095)","(890, 25.0, 0.47894)","(7273, 25.0, 0.51923)","(654, 25.0, 0.73935)","(6956, 25.0, 0.29059)","(3431, 25.0, 0.63276)","(1342, 25.0, 1.37626)","(3572, 25.0, 0.68918)","(273, 25.0, 0.44606)","(7234, 25.0, 0.5381)","(6680, 25.0, 0.35286)","(634, 25.0, 0.4502)","(1514, 25.0, 0.33815)","(2016, 25.0, 0.97509)","(6248, 25.0, 0.44716)","(6783, 25.0, 0.7254)","(3431, 25.0, 0.62858)","(648, 25.0, 0.29274)","(6350, 25.0, 0.40524)","(1488, 25.0, 1.06644)","(4318, 25.0, 0.31399)","(492, 25.0, 0.96509)","(7232, 25.0, 0.43696)","(411, 25.0, 0.36011)","(5773, 25.0, 0.47428)"
