0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
"(6713, 32.0, 1.3259236885570238)","(648, 32.0, 0.46298047862298813)","(2708, 32.0, 0.2595690420564885)","(6569, 32.0, 0.32149238532110136)","(1342, 32.0, 1.3481805409063148)","(6956, 32.0, 0.31652939038729816)","(7234, 32.0, 0.5129430835071448)","(1733, 32.0, 0.3261599464894724)","(1733, 32.0, 0.32738285274257817)","(273, 32.0, 0.4195227837061623)","(2065, 32.0, 0.7561858426209291)","(6889, 32.0, 0.391427696568326)","(6889, 32.0, 0.39833251808819964)","(553, 32.0, 0.5234632226687621)","(1681, 32.0, 0.7693843375081235)","(1163, 32.0, 0.783277529724816)","(1163, 32.0, 0.719786746852708)","(6255, 32.0, 0.3056752885785797)","(3898, 32.0, 1.0410236795651155)","(7269, 32.0, 1.0481987201623)","(273, 32.0, 0.4589062123560037)","(6745, 32.0, 0.608638567592151)","(1816, 32.0, 0.9187170607465381)","(1733, 32.0, 0.34917787839247966)","(648, 32.0, 0.36534250697150383)","(7234, 32.0, 0.7168940250358478)","(2716, 32.0, 0.3470540928808412)","(6672, 32.0, 0.4137812531381358)","(6672, 32.0, 0.5532717991027519)","(3563, 32.0, 0.46073394398418416)","(1020, 32.0, 0.6264616508840763)","(1020, 32.0, 0.6061642456615546)","(692, 32.0, 0.5016462161907862)","(7065, 32.0, 0.5732351149523788)","(7065, 32.0, 0.5818573306486713)","(553, 32.0, 0.5173835136140656)","(4666, 32.0, 0.44018297515295174)","(6569, 32.0, 0.24610724504219486)","(7296, 32.0, 0.25843771743585875)","(5376, 32.0, 0.46452417747790514)","(6928, 32.0, 0.351605279381447)","(6255, 32.0, 0.3254075225560528)","(6255, 32.0, 0.3439922545333808)","(6699, 32.0, 0.7179752633062808)","(6009, 32.0, 0.47433737502321627)","(1342, 32.0, 1.2387607198286699)","(6745, 32.0, 0.743861046109398)","(729, 32.0, 0.49616416730898366)","(2565, 32.0, 0.8546514792294682)","(6713, 32.0, 1.3727510304481987)","(1733, 32.0, 0.3594335580211103)","(6460, 32.0, 1.0102505278840919)","(654, 32.0, 0.7842174995453778)","(1876, 32.0, 0.6657018603419701)","(2598, 32.0, 0.49225524966252265)","(2065, 32.0, 0.7008904090479716)","(6649, 32.0, 0.25149344411549884)","(7010, 32.0, 0.8971207465656308)","(1342, 32.0, 1.4318950753385076)","(7065, 32.0, 0.6157135801679517)","(6273, 32.0, 0.314314207839862)","(6732, 32.0, 0.5770002207555904)","(6317, 32.0, 0.8663917641222528)","(474, 32.0, 0.3847390300580381)","(6956, 32.0, 0.3135536970257543)","(2653, 32.0, 0.7084880010926845)","(7091, 32.0, 0.8917513723864187)"
"(1681, 31.0, 0.7818117455409567)","(6713, 31.0, 1.3834478793822291)","(815, 31.0, 0.5229542795533983)","(7232, 31.0, 0.4316934007336225)","(6569, 31.0, 0.32846164026658936)","(7065, 31.0, 0.5729404525823186)","(654, 31.0, 0.737128617322382)","(2725, 31.0, 1.1227179365133633)","(273, 31.0, 0.4656709798885636)","(7065, 31.0, 0.5154202296726684)","(7296, 31.0, 0.2920765812748833)","(1767, 31.0, 0.850970685506746)","(1767, 31.0, 0.8413994822141201)","(6889, 31.0, 0.3897769194877131)","(3563, 31.0, 0.6452774844420143)","(2725, 31.0, 1.1062554707800913)","(2725, 31.0, 1.0774128921094086)","(1681, 31.0, 0.8633666972561579)","(2218, 31.0, 1.0629222030408334)","(2507, 31.0, 1.0917265739912574)","(6569, 31.0, 0.3187334931111342)","(6255, 31.0, 0.4399125884871874)","(1513, 31.0, 0.3748645521910103)","(2565, 31.0, 1.063887042650551)","(6937, 31.0, 1.0450463356580955)","(6713, 31.0, 1.3607906728642436)","(553, 31.0, 0.4514893214448629)","(3475, 31.0, 0.8367026637428493)","(3475, 31.0, 0.7549552402909759)","(1681, 31.0, 0.5750517250296792)","(729, 31.0, 0.586103507685042)","(729, 31.0, 0.5770003734654867)","(3376, 31.0, 1.2881343452555198)","(648, 31.0, 0.23639570323658546)","(648, 31.0, 0.23617179884674247)","(273, 31.0, 0.4629935182719449)","(7232, 31.0, 0.441751285206151)","(1733, 31.0, 0.29068806367872974)","(6926, 31.0, 0.38100569233951037)","(7165, 31.0, 0.36983504391005)","(1260, 31.0, 0.28703438313952906)","(6745, 31.0, 0.7359987701858788)","(1681, 31.0, 0.7639190388843591)","(3449, 31.0, 0.8883052233867558)","(292, 31.0, 0.5616511023230888)","(1681, 31.0, 0.6661626392252384)","(2565, 31.0, 1.1476160816286014)","(7016, 31.0, 0.8364037132951634)","(1733, 31.0, 0.46950470826991936)","(216, 31.0, 0.27566913517639113)","(654, 31.0, 0.7207248883430968)","(648, 31.0, 0.5019496346107154)","(2716, 31.0, 0.19519248988717855)","(2404, 31.0, 0.5800125449858999)","(3977, 31.0, 0.8523035306276235)","(6713, 31.0, 1.111741007353294)","(206, 31.0, 0.16552295837782963)","(6460, 31.0, 1.1100943042963942)","(2202, 31.0, 0.4937986954656071)","(1733, 31.0, 0.38470592140983956)","(6515, 31.0, 0.7768581678251615)","(70, 31.0, 0.47469952596563647)","(2963, 31.0, 0.3271265617008839)","(966, 31.0, 1.358860604842475)","(5865, 31.0, 0.4604756726915556)","(5392, 31.0, 0.3734710214275718)","(1059, 31.0, 0.7779462560459549)"
"(648, 30.0, 0.2883270784049241)","(6569, 30.0, 0.26072590197688783)","(1871, 30.0, 0.679819482960223)","(273, 30.0, 0.4549616477874797)","(7232, 30.0, 0.4315005957007731)","(6569, 30.0, 0.41412487769031736)","(6799, 30.0, 0.5030793547434381)","(7234, 30.0, 0.5133812619872918)","(3563, 30.0, 0.653926126787411)","(1733, 30.0, 0.35368148346694034)","(553, 30.0, 0.4992075413532009)","(3559, 30.0, 1.0169220906067236)","(3559, 30.0, 1.0080872824014544)","(1767, 30.0, 0.8466537164836032)","(6745, 30.0, 0.6765563033923762)","(1681, 30.0, 0.8061766303031338)","(1681, 30.0, 0.7814530109132466)","(1733, 30.0, 0.30073098534297366)","(2131, 30.0, 0.3520227053232375)","(966, 30.0, 0.789278089329607)","(6745, 30.0, 0.6828286524478878)","(273, 30.0, 0.42939073065175487)","(5965, 30.0, 0.8019023522158835)","(6713, 30.0, 1.3701423323962223)","(6569, 30.0, 0.27495673883108535)","(273, 30.0, 0.3351952976647245)","(3431, 30.0, 0.611675960898513)","(654, 30.0, 0.6469404844505742)","(654, 30.0, 0.5463085664949255)","(6745, 30.0, 0.4157942688787632)","(6745, 30.0, 0.5818360229195713)","(6745, 30.0, 0.557699065747678)","(4693, 30.0, 0.6281219084250549)","(6569, 30.0, 0.41889634427188777)","(6569, 30.0, 0.4286654213449807)","(4666, 30.0, 0.4337113222395246)","(3563, 30.0, 0.6013168679348244)","(1681, 30.0, 0.8669837743064998)","(1342, 30.0, 1.3968221607463616)","(2565, 30.0, 1.0371613361278438)","(3768, 30.0, 0.5837052669307958)","(1733, 30.0, 0.31159539122122604)","(1733, 30.0, 0.3333079492223057)","(1978, 30.0, 0.8982857228611584)","(2561, 30.0, 0.6524968862866372)","(3563, 30.0, 0.4587136319143792)","(648, 30.0, 0.3652103800053454)","(1681, 30.0, 0.5827766087802098)","(7187, 30.0, 0.47049545019048694)","(2404, 30.0, 0.8430370775291552)","(7065, 30.0, 0.5477592289126562)","(2725, 30.0, 1.1442368805790697)","(1855, 30.0, 0.5922006329138021)","(553, 30.0, 0.4506508505746212)","(1598, 30.0, 0.8531632629926774)","(2716, 30.0, 0.3880286313163494)","(3094, 30.0, 0.473366104636191)","(7148, 30.0, 0.7503019777160583)","(6937, 30.0, 1.0031310897710015)","(3563, 30.0, 0.6363228393207425)","(2266, 30.0, 0.30670170836933186)","(1603, 30.0, 0.7252457657594424)","(1260, 30.0, 0.311203749406642)","(1527, 30.0, 0.6244050738503012)","(7273, 30.0, 0.6737390065288773)","(3950, 30.0, 0.5166218889612074)","(6288, 30.0, 0.9954975519142911)"
"(2565, 29.0, 1.0896990170802807)","(6745, 29.0, 0.8375062520062206)","(866, 29.0, 0.7733664004935209)","(654, 29.0, 0.7373605522319469)","(273, 29.0, 0.4654205799133837)","(70, 29.0, 0.752227073585117)","(7165, 29.0, 0.28563799256614086)","(654, 29.0, 0.7478316229553146)","(648, 29.0, 0.31532690791010387)","(6745, 29.0, 0.7583592959814939)","(6889, 29.0, 0.4108269595700196)","(853, 29.0, 0.41241313308087546)","(853, 29.0, 0.41633406553479985)","(3559, 29.0, 1.0129665212820693)","(654, 29.0, 0.7217720914645424)","(3563, 29.0, 0.6766358876982339)","(3563, 29.0, 0.6301443678949931)","(648, 29.0, 0.3807805168371341)","(6850, 29.0, 0.8408679712434591)","(6824, 29.0, 0.7060262214072953)","(648, 29.0, 0.30785576239797147)","(3563, 29.0, 0.5585483484350953)","(1552, 29.0, 1.092166825423014)","(3475, 29.0, 0.9095520855530453)","(6745, 29.0, 0.7674579046232212)","(6672, 29.0, 0.4886946285984609)","(6745, 29.0, 0.6623001834684233)","(3431, 29.0, 0.5269252222432844)","(3431, 29.0, 0.45390459086388474)","(853, 29.0, 0.5504101898058702)","(4938, 29.0, 0.4375980106804409)","(4938, 29.0, 0.4599350577593784)","(9, 29.0, 0.35734240898639447)","(3563, 29.0, 0.5199912573343153)","(3563, 29.0, 0.5082812115825047)","(7232, 29.0, 0.4150733942054324)","(6569, 29.0, 0.36485067465731114)","(6956, 29.0, 0.29801625866032094)","(6956, 29.0, 0.330084737042123)","(6866, 29.0, 0.4723388223488389)","(796, 29.0, 0.44889907700401793)","(6569, 29.0, 0.2906709104757493)","(6569, 29.0, 0.3296329805828196)","(3905, 29.0, 0.7941018118246883)","(5192, 29.0, 1.5480182717363609)","(1733, 29.0, 0.48977800557032386)","(6713, 29.0, 1.4069658015637876)","(2565, 29.0, 0.8546514792294682)","(6255, 29.0, 0.5170752215262601)","(654, 29.0, 0.6290969385712099)","(648, 29.0, 0.29384441870561734)","(273, 29.0, 0.6390445883493552)","(7228, 29.0, 0.45052638598864836)","(3349, 29.0, 1.11640827411612)","(1317, 29.0, 0.5616079956876615)","(4938, 29.0, 0.623722163307357)","(2254, 29.0, 0.5326813498536025)","(5280, 29.0, 0.8745658158344443)","(1733, 29.0, 0.33222630315554535)","(1681, 29.0, 0.6830848699188831)","(5034, 29.0, 0.36706350438309715)","(1342, 29.0, 1.118356945680582)","(4874, 29.0, 0.5318812027519213)","(278, 29.0, 0.3293797892034578)","(7038, 29.0, 0.47693124618249244)","(4130, 29.0, 0.7575726641969479)","(2389, 29.0, 1.1794993599629722)"
"(6569, 28.0, 0.3415998095930602)","(7065, 28.0, 0.5018681990536262)","(6586, 28.0, 0.6167741340576856)","(6745, 28.0, 0.6647388293612229)","(654, 28.0, 0.73326792511505)","(648, 28.0, 0.31050545820886116)","(3475, 28.0, 0.9204671295140352)","(6799, 28.0, 0.5129515694263613)","(6255, 28.0, 0.33505173810409855)","(6569, 28.0, 0.293363413233624)","(1767, 28.0, 0.8360988508919567)","(6594, 28.0, 0.3353240890978422)","(6594, 28.0, 0.33892392045321135)","(6594, 28.0, 0.33558915562750247)","(7234, 28.0, 0.47962217175824956)","(6745, 28.0, 0.7092888615510139)","(6745, 28.0, 0.6881896210242308)","(3563, 28.0, 0.6920950123237939)","(2226, 28.0, 0.7294421192785322)","(4989, 28.0, 0.9634624828283704)","(7065, 28.0, 0.5358585708011916)","(1733, 28.0, 0.4187763833705238)","(6468, 28.0, 0.5122138110693973)","(1603, 28.0, 1.0616020786592029)","(6255, 28.0, 0.2999507789730424)","(1681, 28.0, 0.7079720399523706)","(1733, 28.0, 0.3398473008673095)","(4666, 28.0, 0.4718012260012095)","(4666, 28.0, 0.5573528984182541)","(5200, 28.0, 0.4001369103721051)","(6732, 28.0, 0.47740943775670336)","(6732, 28.0, 0.46173526478646504)","(6642, 28.0, 0.5427061543492325)","(1733, 28.0, 0.4237205476864537)","(1733, 28.0, 0.43164862846633695)","(3563, 28.0, 0.6304679419874745)","(6713, 28.0, 1.3024103176911435)","(648, 28.0, 0.39458152846745564)","(7065, 28.0, 0.49978807557571)","(273, 28.0, 0.4372849716503203)","(4318, 28.0, 0.34644252685255356)","(3563, 28.0, 0.6716695597659409)","(3563, 28.0, 0.6577201660381766)","(5702, 28.0, 0.5361226751755331)","(5111, 28.0, 0.5472057212563309)","(6569, 28.0, 0.4924579537561729)","(6255, 28.0, 0.28514667103803654)","(1733, 28.0, 0.46950470826991936)","(3431, 28.0, 0.405626717864488)","(648, 28.0, 0.20633092157161448)","(6569, 28.0, 0.33732350151919366)","(6672, 28.0, 0.30077856763682564)","(6412, 28.0, 0.3209438130555866)","(1681, 28.0, 0.4481549913300802)","(5657, 28.0, 0.4330515827477282)","(1337, 28.0, 0.7885473570513297)","(4613, 28.0, 0.43671119690963534)","(4405, 28.0, 0.9865425528246916)","(6255, 28.0, 0.2940685960980923)","(7232, 28.0, 0.3986949300324953)","(2971, 28.0, 0.5457928205067072)","(2565, 28.0, 0.6990097398119715)","(901, 28.0, 0.26552443024421823)","(6910, 28.0, 0.2607181712528464)","(2910, 28.0, 0.29579511720608737)","(782, 28.0, 0.8044817983311704)","(4896, 28.0, 0.8772883156206343)"
"(6732, 27.0, 0.4042505741346678)","(1603, 27.0, 1.1861377207057362)","(5568, 27.0, 0.4340849508607964)","(6255, 27.0, 0.36486532446630593)","(6745, 27.0, 0.6583914914303893)","(4666, 27.0, 0.4767399683136644)","(1681, 27.0, 0.780650160892661)","(7165, 27.0, 0.3023575405418463)","(6569, 27.0, 0.30511135546205737)","(3563, 27.0, 0.6613091926887085)","(3559, 27.0, 1.0057254244003035)","(5200, 27.0, 0.4524657997943434)","(5200, 27.0, 0.4506324758974759)","(5200, 27.0, 0.4504674822791075)","(7065, 27.0, 0.5646966127291841)","(654, 27.0, 0.7555404099459284)","(654, 27.0, 0.7196528142445269)","(6745, 27.0, 0.7616504083625301)","(7269, 27.0, 1.0481987201623)","(6291, 27.0, 0.9663665699494789)","(6255, 27.0, 0.3638282419368037)","(648, 27.0, 0.28076553931330045)","(2305, 27.0, 0.3089651591273426)","(1681, 27.0, 0.7716214300352516)","(7065, 27.0, 0.4937914889705072)","(6956, 27.0, 0.3431976942730253)","(6732, 27.0, 0.39862649286153334)","(1603, 27.0, 0.9976153598813698)","(1603, 27.0, 0.9158872207815372)","(7232, 27.0, 0.5910833321840698)","(6935, 27.0, 0.4853341165051011)","(6935, 27.0, 0.4935983880245867)","(5190, 27.0, 0.5041270453816177)","(1342, 27.0, 1.3032817349647112)","(1342, 27.0, 1.2928448530373053)","(6569, 27.0, 0.3456789896121394)","(6255, 27.0, 0.408215107640388)","(3563, 27.0, 0.7440980132176004)","(648, 27.0, 0.4093105939330834)","(6799, 27.0, 0.520545709116602)","(7165, 27.0, 0.3550648984401161)","(4666, 27.0, 0.4113216705039019)","(7065, 27.0, 0.5558899056345789)","(4831, 27.0, 0.7726281644390328)","(6836, 27.0, 0.911683809072459)","(6745, 27.0, 0.5144716831941542)","(6732, 27.0, 0.37734065590632937)","(7187, 27.0, 0.47049545019048694)","(5330, 27.0, 0.8301966003560523)","(553, 27.0, 0.38498556795684336)","(6745, 27.0, 0.6429875081105856)","(2016, 27.0, 0.9776277971336452)","(6745, 27.0, 0.6127958802371544)","(6594, 27.0, 0.42918216208745713)","(3968, 27.0, 0.35122993475828984)","(6594, 27.0, 0.37262546174777805)","(4723, 27.0, 0.4732971391686946)","(5084, 27.0, 0.7236218596154669)","(3563, 27.0, 0.6820361875318603)","(6745, 27.0, 0.5620822572742155)","(1677, 27.0, 0.3882958810623673)","(5376, 27.0, 0.2121742546870377)","(815, 27.0, 0.6186857859074893)","(6732, 27.0, 0.36348783606096885)","(74, 27.0, 1.001556287222078)","(4460, 27.0, 0.5122107776777357)","(4528, 27.0, 0.8929526808028863)"
"(4666, 26.0, 0.4196215613737009)","(6255, 26.0, 0.23064901187712414)","(864, 26.0, 0.7259775499618901)","(648, 26.0, 0.29997278498542074)","(6255, 26.0, 0.36631121735313416)","(1342, 26.0, 1.2588066453512288)","(6956, 26.0, 0.2937039107146413)","(3475, 26.0, 0.9368266376385658)","(7234, 26.0, 0.5105828276738635)","(648, 26.0, 0.28766699829818715)","(853, 26.0, 0.40695131213110664)","(6937, 26.0, 0.9212799173761249)","(6937, 26.0, 0.9124819824521574)","(6937, 26.0, 0.9179537140787943)","(1652, 26.0, 0.236455774442283)","(7234, 26.0, 0.4530268396847627)","(7234, 26.0, 0.493299125881571)","(6569, 26.0, 0.2897354095005476)","(2507, 26.0, 1.0917265739912574)","(2590, 26.0, 0.931877689780633)","(4279, 26.0, 0.23373102006138066)","(5376, 26.0, 0.4351620442520438)","(2581, 26.0, 1.2320087043515813)","(6937, 26.0, 0.9231548133608142)","(1603, 26.0, 1.1559378233638105)","(6745, 26.0, 0.5787147533964945)","(3563, 26.0, 0.6438720344538037)","(2404, 26.0, 0.8259332790958577)","(2404, 26.0, 0.7201637084196318)","(1733, 26.0, 0.5490894703594394)","(6412, 26.0, 0.28703068455228997)","(6412, 26.0, 0.30818058412006816)","(6296, 26.0, 0.39460969267349016)","(7232, 26.0, 0.5377192811219706)","(7232, 26.0, 0.5468978378525362)","(6713, 26.0, 1.3044400646576975)","(7065, 26.0, 0.546618397241384)","(6255, 26.0, 0.26933047527293263)","(1603, 26.0, 1.1540777265493967)","(4279, 26.0, 0.2830925571006182)","(1733, 26.0, 0.42545160733180104)","(6956, 26.0, 0.29724437718396235)","(6745, 26.0, 0.6601242944527337)","(7287, 26.0, 0.6208595435663128)","(7214, 26.0, 0.29530101824352284)","(6956, 26.0, 0.3660333988294319)","(4666, 26.0, 0.41509925775807927)","(6255, 26.0, 0.5170752215262601)","(2202, 26.0, 0.5826407169031694)","(6569, 26.0, 0.45410411340569934)","(7234, 26.0, 0.5443168526150975)","(7228, 26.0, 0.49459476185235535)","(2065, 26.0, 0.6328483464650182)","(6569, 26.0, 0.6924673112311003)","(4775, 26.0, 0.4010523807064515)","(1020, 26.0, 0.6589009472531755)","(1463, 26.0, 0.23207559900297092)","(3781, 26.0, 0.7413680162085065)","(1603, 26.0, 1.1229465333570743)","(4666, 26.0, 0.5161284970445486)","(2426, 26.0, 0.5871741944119593)","(6569, 26.0, 0.644037000763155)","(6049, 26.0, 0.6462712886603525)","(6293, 26.0, 0.38499552386080693)","(1855, 26.0, 0.5417319249168117)","(1889, 26.0, 0.45729756429232415)","(1825, 26.0, 1.045462726060395)"
"(3475, 25.0, 0.938359009066912)","(6732, 25.0, 0.5205975824113002)","(1522, 25.0, 0.5131444081881135)","(4666, 25.0, 0.4131440663296004)","(648, 25.0, 0.3115587328532605)","(7234, 25.0, 0.5763218731536267)","(70, 25.0, 0.851675626336522)","(1681, 25.0, 0.7956978275580056)","(654, 25.0, 0.7569884949656598)","(654, 25.0, 0.7884054895490386)","(6594, 25.0, 0.3365878479723308)","(3431, 25.0, 0.6008021029069041)","(3431, 25.0, 0.5915847438377448)","(3431, 25.0, 0.5969255240855335)","(1603, 25.0, 1.0382213385500565)","(7065, 25.0, 0.5399947913544663)","(7065, 25.0, 0.5748411821753107)","(6956, 25.0, 0.3140605151949997)","(966, 25.0, 0.789278089329607)","(345, 25.0, 1.020019704351023)","(4666, 25.0, 0.41244300147858404)","(4279, 25.0, 0.2916545095710102)","(5256, 25.0, 0.9780666310492223)","(6672, 25.0, 0.3144776910884167)","(6672, 25.0, 0.29370847953458745)","(2725, 25.0, 1.0668991827924557)","(1488, 25.0, 1.0672370902403474)","(7234, 25.0, 0.6154311974197636)","(7234, 25.0, 0.7513290996875767)","(4938, 25.0, 0.6546601823264399)","(6460, 25.0, 0.8198630764842678)","(6460, 25.0, 0.8025774560802817)","(1721, 25.0, 0.40205500345334144)","(654, 25.0, 0.6374108760803359)","(654, 25.0, 0.6340390841857082)","(6255, 25.0, 0.38210136997424204)","(648, 25.0, 0.29147462487020015)","(4666, 25.0, 0.40530207133933566)","(6732, 25.0, 0.4938723684874871)","(3563, 25.0, 0.5700199441016477)","(7055, 25.0, 0.4211128916204126)","(3475, 25.0, 0.9850657358552084)","(6956, 25.0, 0.27912256640135835)","(890, 25.0, 0.5164768532046656)","(7273, 25.0, 0.33859587389704837)","(654, 25.0, 0.6153901012140692)","(6956, 25.0, 0.3244010473719053)","(3431, 25.0, 0.405626717864488)","(1342, 25.0, 1.1829249197514873)","(3572, 25.0, 0.736663201091751)","(273, 25.0, 0.4476830652927322)","(7234, 25.0, 0.39474903304515646)","(6680, 25.0, 0.597779160792724)","(634, 25.0, 0.674091728625927)","(1514, 25.0, 0.44782817527519697)","(2016, 25.0, 0.8775681339910355)","(6248, 25.0, 0.3866514898822937)","(6783, 25.0, 0.46712760329981423)","(3431, 25.0, 0.6827100237351142)","(648, 25.0, 0.39673199163034933)","(6350, 25.0, 0.540654938862734)","(1488, 25.0, 0.7161134454484149)","(4318, 25.0, 0.5813013102106301)","(492, 25.0, 1.0342527729684157)","(7232, 25.0, 0.5949337348970208)","(411, 25.0, 0.3916378085386076)","(5773, 25.0, 1.0379949656546943)"
"(7232, 24.0, 0.45381162701856903)","(7234, 24.0, 0.3737208414617482)","(692, 24.0, 0.6584346282778081)","(6732, 24.0, 0.3830466099601236)","(4666, 24.0, 0.41986769666558144)","(1681, 24.0, 0.6895650429673797)","(6255, 24.0, 0.343160419411215)","(6956, 24.0, 0.29809356094302825)","(7232, 24.0, 0.41229525420135177)","(7234, 24.0, 0.5680402004058954)","(5200, 24.0, 0.44225270037451214)","(613, 24.0, 0.9710922936419221)","(613, 24.0, 0.963578142297389)","(613, 24.0, 0.9664062849296396)","(6672, 24.0, 0.3099478501053959)","(1652, 24.0, 0.19470510571647376)","(1652, 24.0, 0.2578597947873435)","(7232, 24.0, 0.3684761466600836)","(6824, 24.0, 0.7060262214072953)","(3249, 24.0, 1.1562095404990733)","(6956, 24.0, 0.29509106850581995)","(70, 24.0, 0.8061295215935745)","(6904, 24.0, 0.8206246429120833)","(7065, 24.0, 0.5504506317693808)","(3475, 24.0, 1.0006583958037483)","(2565, 24.0, 0.9928198217528859)","(6713, 24.0, 1.394867726468155)","(6210, 24.0, 0.5787580725689617)","(6210, 24.0, 0.6116456011414668)","(6430, 24.0, 0.5265026734028864)","(292, 24.0, 0.630089251697984)","(292, 24.0, 0.6176273332021838)","(7303, 24.0, 1.0023481698043848)","(7234, 24.0, 0.6546972510845644)","(7234, 24.0, 0.6669191633941285)","(7065, 24.0, 0.5328314281449402)","(1876, 24.0, 0.4656454585123635)","(6745, 24.0, 0.7783005990531559)","(2725, 24.0, 1.180220350518041)","(1020, 24.0, 0.6983151149044023)","(5411, 24.0, 0.9680872657087102)","(6732, 24.0, 0.40811913179373027)","(4666, 24.0, 0.4339929168637589)","(1809, 24.0, 0.6048941919258323)","(5851, 24.0, 0.6977741317895849)","(7232, 24.0, 0.5837047540101765)","(7065, 24.0, 0.5368217355009034)","(5330, 24.0, 0.8301966003560523)","(3563, 24.0, 0.5665379600708107)","(4666, 24.0, 0.4814067083003639)","(3563, 24.0, 0.6067283605871788)","(4938, 24.0, 0.315139409449149)","(292, 24.0, 0.702426995615176)","(5376, 24.0, 0.1570923959418784)","(6918, 24.0, 0.8390166064031822)","(7065, 24.0, 0.7091774748761956)","(3861, 24.0, 0.3038194437232335)","(308, 24.0, 0.8248510666317908)","(6956, 24.0, 0.33723626655710276)","(6956, 24.0, 0.3277004848027319)","(3787, 24.0, 0.11289504528543304)","(3475, 24.0, 0.5673412175684047)","(788, 24.0, 0.5803237449380041)","(6947, 24.0, 0.6873323191617616)","(3110, 24.0, 0.7511857719829561)","(5009, 24.0, 0.4698248683531736)","(1499, 24.0, 1.0063150522767585)"
"(7065, 23.0, 0.5283767160753636)","(654, 23.0, 0.876348093347069)","(2041, 23.0, 0.41386328186850735)","(2077, 23.0, 1.0486749374772204)","(6732, 23.0, 0.37913111342966027)","(6672, 23.0, 0.38714178358760576)","(6866, 23.0, 0.5901333070022363)","(70, 23.0, 0.8653743993793322)","(4666, 23.0, 0.4130327942250005)","(7232, 23.0, 0.47695558861738496)","(6937, 23.0, 0.9055941421754226)","(6680, 23.0, 0.39680058827748466)","(6680, 23.0, 0.40297626424593597)","(6680, 23.0, 0.40151882214055085)","(6569, 23.0, 0.36262794571998974)","(1603, 23.0, 1.0732819873811306)","(1603, 23.0, 1.0451534969280718)","(7234, 23.0, 0.4716886800440293)","(4989, 23.0, 0.9634624828283704)","(7275, 23.0, 0.6404065099755513)","(6732, 23.0, 0.3831860613733561)","(6732, 23.0, 0.31695668560087414)","(6594, 23.0, 0.5798353366241682)","(6732, 23.0, 0.35864267579342296)","(7232, 23.0, 0.3612476524412389)","(4666, 23.0, 0.45522987406716825)","(2065, 23.0, 0.776605443752831)","(6569, 23.0, 0.427751491268241)","(6569, 23.0, 0.5632821407596535)","(6866, 23.0, 0.6447941948724129)","(7234, 23.0, 0.4984660030355616)","(7234, 23.0, 0.5214778378101386)","(8, 23.0, 0.4064195638051064)","(6745, 23.0, 0.5863857806905588)","(6745, 23.0, 0.5926737380890993)","(648, 23.0, 0.3102462334948341)","(853, 23.0, 0.4078455723953156)","(4279, 23.0, 0.17898735337536992)","(6672, 23.0, 0.2843249552133845)","(6672, 23.0, 0.3612399493088712)","(7287, 23.0, 0.2789892860302605)","(1603, 23.0, 1.1389271898124935)","(1603, 23.0, 1.0462733792141004)","(3027, 23.0, 0.8159785845746375)","(348, 23.0, 0.5469948632512746)","(7234, 23.0, 0.6963852894277373)","(3563, 23.0, 0.6898963552776249)","(2202, 23.0, 0.5826407169031694)","(6412, 23.0, 0.3995326354554697)","(6937, 23.0, 0.8428343438639598)","(2077, 23.0, 1.038289857232418)","(7206, 23.0, 0.7095913903210394)","(6732, 23.0, 0.5470157057624401)","(7187, 23.0, 0.6502879261240823)","(2570, 23.0, 0.2721684833339681)","(654, 23.0, 0.6212730007085544)","(1665, 23.0, 0.5176170698205972)","(5655, 23.0, 0.8988206084787814)","(648, 23.0, 0.37994799896012843)","(654, 23.0, 0.7035643456709835)","(46, 23.0, 0.36982724288961366)","(2065, 23.0, 0.5153998773302144)","(3518, 23.0, 0.2674677941353949)","(2713, 23.0, 0.5040312630255616)","(2565, 23.0, 1.0316914640135968)","(5880, 23.0, 0.4298141906237373)","(4578, 23.0, 0.7704299440731063)"
