0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
"(1611, 48.0, 0.75226)","(6085, 48.0, 0.27704)","(1872, 48.0, 1.03959)","(6965, 48.0, 0.49739)","(5568, 48.0, 0.36766)","(3974, 48.0, 0.73527)","(816, 48.0, 0.52391)","(2095, 48.0, 0.64503)","(2095, 48.0, 0.63964)","(1328, 48.0, 0.31437)","(3578, 48.0, 0.77496)","(5865, 48.0, 0.57887)","(6965, 48.0, 0.49846)","(7230, 48.0, 0.23748)","(7230, 48.0, 0.2386)","(3974, 48.0, 0.73359)","(7230, 48.0, 0.23839)","(1611, 48.0, 0.75295)","(1611, 48.0, 0.75387)","(2095, 48.0, 0.64393)","(1438, 48.0, 0.99645)","(2690, 48.0, 0.94471)","(4757, 48.0, 0.37415)","(4232, 48.0, 0.28967)","(1872, 48.0, 1.03885)","(1872, 48.0, 1.03959)","(6965, 48.0, 0.49455)","(4769, 48.0, 0.22025)","(1513, 48.0, 0.93152)","(7128, 48.0, 0.35863)","(1611, 48.0, 0.75387)","(6965, 48.0, 0.49846)","(3578, 48.0, 0.77496)","(3578, 48.0, 0.77482)","(1611, 48.0, 0.75277)","(6965, 48.0, 0.49455)","(6808, 48.0, 0.59768)","(1611, 48.0, 0.75226)","(2774, 48.0, 0.38512)","(6965, 48.0, 0.49767)","(6995, 48.0, 0.36622)","(1611, 48.0, 0.75226)","(1611, 48.0, 0.75387)","(7219, 48.0, 0.91647)","(2095, 48.0, 0.64375)","(5926, 48.0, 0.40076)","(7230, 48.0, 0.2386)","(7217, 48.0, 0.33545)","(7172, 48.0, 0.42343)","(7238, 48.0, 1.35303)","(4167, 48.0, 0.63936)","(6965, 48.0, 0.49767)","(800, 48.0, 0.84318)","(1611, 48.0, 0.75277)","(1611, 48.0, 0.75387)","(800, 48.0, 0.84206)","(816, 48.0, 0.52391)","(3578, 48.0, 0.77477)","(4222, 48.0, 0.46095)","(6970, 48.0, 0.69796)","(6995, 48.0, 0.36889)","(6944, 48.0, 0.32477)","(5072, 48.0, 0.39837)","(1264, 48.0, 1.4366)","(123, 48.0, 0.55252)","(3902, 48.0, 0.94448)","(4874, 48.0, 0.46954)","(4812, 48.0, 0.42982)"
"(816, 47.0, 0.5239)","(253, 47.0, 0.45202)","(1611, 47.0, 0.75295)","(1872, 47.0, 1.04009)","(1264, 47.0, 1.4366)","(7230, 47.0, 0.2386)","(7219, 47.0, 0.91632)","(4977, 47.0, 1.32586)","(4977, 47.0, 1.32096)","(2271, 47.0, 0.56775)","(6808, 47.0, 0.59919)","(816, 47.0, 0.5239)","(7294, 47.0, 0.27354)","(3974, 47.0, 0.73536)","(3974, 47.0, 0.73527)","(7186, 47.0, 0.40445)","(3974, 47.0, 0.73527)","(2095, 47.0, 0.64375)","(2095, 47.0, 0.63964)","(659, 47.0, 0.18385)","(7259, 47.0, 0.42728)","(4757, 47.0, 0.37911)","(5453, 47.0, 0.47858)","(1872, 47.0, 1.04009)","(7230, 47.0, 0.23934)","(1611, 47.0, 0.75295)","(6808, 47.0, 0.59462)","(1513, 47.0, 0.92806)","(6394, 47.0, 0.2989)","(1611, 47.0, 0.75226)","(1872, 47.0, 1.03885)","(1872, 47.0, 1.04036)","(6808, 47.0, 0.59919)","(6808, 47.0, 0.59462)","(1872, 47.0, 1.04009)","(1872, 47.0, 1.03885)","(5865, 47.0, 0.58005)","(4977, 47.0, 1.32586)","(1651, 47.0, 0.9988)","(1872, 47.0, 1.03959)","(4977, 47.0, 1.32586)","(1872, 47.0, 1.04036)","(1872, 47.0, 1.03885)","(7259, 47.0, 0.43208)","(2945, 47.0, 1.12321)","(1609, 47.0, 0.43887)","(1611, 47.0, 0.75295)","(7172, 47.0, 0.42342)","(2077, 47.0, 1.04883)","(5833, 47.0, 0.62774)","(7251, 47.0, 0.92267)","(2077, 47.0, 1.04811)","(3397, 47.0, 0.97328)","(5865, 47.0, 0.58005)","(2095, 47.0, 0.63964)","(2606, 47.0, 0.28124)","(800, 47.0, 0.84272)","(6808, 47.0, 0.59714)","(2374, 47.0, 0.32204)","(816, 47.0, 0.5239)","(7286, 47.0, 0.3645)","(3099, 47.0, 0.33802)","(4541, 47.0, 0.30846)","(1011, 47.0, 0.30791)","(4479, 47.0, 0.59151)","(7061, 47.0, 0.42873)","(2734, 47.0, 0.28021)","(5707, 47.0, 0.34503)"
"(1328, 46.0, 0.31384)","(6849, 46.0, 0.3972)","(4977, 46.0, 1.3234)","(4977, 46.0, 1.32447)","(1464, 46.0, 0.72459)","(1872, 46.0, 1.03959)","(3974, 46.0, 0.73527)","(2237, 46.0, 1.01974)","(2237, 46.0, 1.0151)","(7294, 46.0, 0.27372)","(5865, 46.0, 0.57887)","(7128, 46.0, 0.35863)","(1872, 46.0, 1.04036)","(7186, 46.0, 0.40978)","(7186, 46.0, 0.40847)","(1307, 46.0, 1.01372)","(7186, 46.0, 0.40863)","(659, 46.0, 0.18325)","(659, 46.0, 0.18315)","(7257, 46.0, 0.29611)","(1611, 46.0, 0.75387)","(5453, 46.0, 0.47409)","(6668, 46.0, 0.24757)","(4977, 46.0, 1.32447)","(7128, 46.0, 0.35977)","(4977, 46.0, 1.3234)","(1872, 46.0, 1.03885)","(6394, 46.0, 0.29605)","(7122, 46.0, 0.31849)","(4977, 46.0, 1.32586)","(4977, 46.0, 1.32096)","(4977, 46.0, 1.32586)","(6726, 46.0, 1.05393)","(6726, 46.0, 1.05015)","(4977, 46.0, 1.32447)","(4977, 46.0, 1.32096)","(1328, 46.0, 0.31437)","(1872, 46.0, 1.04036)","(5594, 46.0, 0.38973)","(4977, 46.0, 1.3234)","(6965, 46.0, 0.49846)","(4977, 46.0, 1.32586)","(4977, 46.0, 1.32096)","(6995, 46.0, 0.36622)","(7286, 46.0, 0.36543)","(5146, 46.0, 0.37986)","(1438, 46.0, 0.99649)","(2077, 46.0, 1.04811)","(4099, 46.0, 0.93089)","(1438, 46.0, 0.99645)","(24, 46.0, 0.11219)","(4977, 46.0, 1.3234)","(835, 46.0, 0.86456)","(3397, 46.0, 0.9774)","(7230, 46.0, 0.23934)","(6965, 46.0, 0.49846)","(2606, 46.0, 0.28011)","(1328, 46.0, 0.31472)","(1888, 46.0, 0.36952)","(2391, 46.0, 0.52709)","(2886, 46.0, 0.48698)","(383, 46.0, 0.76674)","(2979, 46.0, 0.77807)","(5881, 46.0, 0.34462)","(3865, 46.0, 0.83993)","(3974, 46.0, 0.73536)","(2333, 46.0, 0.39604)","(492, 46.0, 0.96567)"
"(800, 45.0, 0.84206)","(4918, 45.0, 0.49872)","(7230, 45.0, 0.2386)","(1438, 45.0, 0.99692)","(1494, 45.0, 0.96209)","(2077, 45.0, 1.04811)","(7230, 45.0, 0.23839)","(3397, 45.0, 0.97863)","(3397, 45.0, 0.97328)","(6965, 45.0, 0.49739)","(4279, 45.0, 0.23387)","(7230, 45.0, 0.23748)","(3397, 45.0, 0.97863)","(1307, 45.0, 1.01747)","(6246, 45.0, 0.41167)","(6246, 45.0, 0.40807)","(1307, 45.0, 1.01649)","(7257, 45.0, 0.29687)","(7257, 45.0, 0.29632)","(1358, 45.0, 0.59809)","(4977, 45.0, 1.32096)","(6668, 45.0, 0.25133)","(3817, 45.0, 0.48626)","(1438, 45.0, 0.99692)","(1438, 45.0, 0.99645)","(7230, 45.0, 0.2386)","(7294, 45.0, 0.27537)","(7122, 45.0, 0.32177)","(724, 45.0, 0.37535)","(1438, 45.0, 0.9969)","(7230, 45.0, 0.23934)","(1438, 45.0, 0.9969)","(2271, 45.0, 0.56847)","(2271, 45.0, 0.56447)","(1438, 45.0, 0.99692)","(5865, 45.0, 0.58308)","(1257, 45.0, 0.48015)","(2077, 45.0, 1.04862)","(805, 45.0, 0.13886)","(1438, 45.0, 0.99649)","(2945, 45.0, 1.12417)","(7230, 45.0, 0.23748)","(7230, 45.0, 0.23934)","(3902, 45.0, 0.94448)","(5865, 45.0, 0.58073)","(2308, 45.0, 0.43046)","(4977, 45.0, 1.3234)","(4099, 45.0, 0.93068)","(1595, 45.0, 0.75728)","(6962, 45.0, 0.5988)","(3784, 45.0, 0.46631)","(1611, 45.0, 0.75295)","(7128, 45.0, 0.35977)","(2095, 45.0, 0.64393)","(1438, 45.0, 0.99645)","(1328, 45.0, 0.31384)","(6965, 45.0, 0.49739)","(6965, 45.0, 0.49767)","(3959, 45.0, 0.84297)","(1007, 45.0, 0.25343)","(7243, 45.0, 0.97009)","(5866, 45.0, 0.31328)","(6266, 45.0, 0.24863)","(730, 45.0, 0.98545)","(5043, 45.0, 0.22392)","(2237, 45.0, 1.01974)","(6924, 45.0, 0.38886)","(486, 45.0, 0.53306)"
"(6956, 44.0, 0.2909)","(5336, 44.0, 0.57637)","(1438, 44.0, 0.99649)","(7294, 44.0, 0.27372)","(5931, 44.0, 0.21234)","(1611, 44.0, 0.75295)","(1872, 44.0, 1.04009)","(1872, 44.0, 1.04036)","(1872, 44.0, 1.03885)","(1872, 44.0, 1.04009)","(2237, 44.0, 1.01974)","(7294, 44.0, 0.27354)","(2077, 44.0, 1.04862)","(3014, 44.0, 0.85534)","(3014, 44.0, 0.85429)","(3014, 44.0, 0.85127)","(6246, 44.0, 0.41191)","(1358, 44.0, 0.59735)","(1358, 44.0, 0.59632)","(2945, 44.0, 1.12343)","(7230, 44.0, 0.23934)","(3817, 44.0, 0.49205)","(3094, 44.0, 0.39683)","(6808, 44.0, 0.59768)","(7294, 44.0, 0.27537)","(1438, 44.0, 0.99649)","(4977, 44.0, 1.32096)","(724, 44.0, 0.37235)","(1731, 44.0, 0.33693)","(7230, 44.0, 0.23748)","(1438, 44.0, 0.99645)","(2077, 44.0, 1.04862)","(1438, 44.0, 0.9969)","(1438, 44.0, 0.99645)","(7230, 44.0, 0.23839)","(7257, 44.0, 0.29632)","(2237, 44.0, 1.01869)","(7286, 44.0, 0.36694)","(4898, 44.0, 0.60387)","(7230, 44.0, 0.2386)","(2077, 44.0, 1.04862)","(1438, 44.0, 0.9969)","(1438, 44.0, 0.99645)","(6726, 44.0, 1.05393)","(1438, 44.0, 0.99649)","(2882, 44.0, 0.28639)","(2077, 44.0, 1.04811)","(1595, 44.0, 0.75737)","(5833, 44.0, 0.62898)","(7259, 44.0, 0.42728)","(6986, 44.0, 0.33245)","(7230, 44.0, 0.2386)","(3974, 44.0, 0.73359)","(7294, 44.0, 0.27372)","(4977, 44.0, 1.32096)","(3397, 44.0, 0.97863)","(1328, 44.0, 0.31437)","(2271, 44.0, 0.56775)","(6598, 44.0, 0.35273)","(4710, 44.0, 0.14555)","(1130, 44.0, 0.34977)","(1682, 44.0, 0.40908)","(3062, 44.0, 0.26321)","(1537, 44.0, 0.45016)","(719, 44.0, 0.39112)","(2985, 44.0, 0.46626)","(1682, 44.0, 0.4089)","(3927, 44.0, 0.31933)"
"(6995, 43.0, 0.36622)","(2786, 43.0, 0.81794)","(2945, 43.0, 1.12321)","(7230, 43.0, 0.23839)","(2255, 43.0, 0.314)","(5865, 43.0, 0.58073)","(2077, 43.0, 1.04883)","(2945, 43.0, 1.12417)","(2945, 43.0, 1.12033)","(3578, 43.0, 0.77523)","(6965, 43.0, 0.49846)","(4977, 43.0, 1.32586)","(4362, 43.0, 0.50205)","(6956, 43.0, 0.2909)","(6956, 43.0, 0.29054)","(6956, 43.0, 0.29069)","(3014, 43.0, 0.85456)","(2945, 43.0, 1.12321)","(2945, 43.0, 1.12033)","(2606, 43.0, 0.28011)","(6808, 43.0, 0.59462)","(3094, 43.0, 0.39126)","(825, 43.0, 0.39208)","(7257, 43.0, 0.29611)","(4977, 43.0, 1.32096)","(3397, 43.0, 0.97677)","(4362, 43.0, 0.50173)","(1731, 43.0, 0.33889)","(4185, 43.0, 0.37733)","(2945, 43.0, 1.12417)","(2077, 43.0, 1.04927)","(7230, 43.0, 0.23748)","(2095, 43.0, 0.64503)","(2095, 43.0, 0.63964)","(7294, 43.0, 0.27372)","(1438, 43.0, 0.99645)","(6726, 43.0, 1.05315)","(2945, 43.0, 1.12417)","(5774, 43.0, 0.53844)","(7294, 43.0, 0.27433)","(6808, 43.0, 0.59919)","(2077, 43.0, 1.04862)","(2077, 43.0, 1.04927)","(2606, 43.0, 0.28124)","(7294, 43.0, 0.27433)","(6589, 43.0, 0.25446)","(4362, 43.0, 0.50305)","(5833, 43.0, 0.62761)","(6631, 43.0, 0.26598)","(5865, 43.0, 0.58308)","(6265, 43.0, 0.33174)","(1438, 43.0, 0.99649)","(7294, 43.0, 0.27537)","(2152, 43.0, 1.07392)","(4362, 43.0, 0.50173)","(835, 43.0, 0.86715)","(3397, 43.0, 0.9774)","(7294, 43.0, 0.27433)","(2886, 43.0, 0.48905)","(6234, 43.0, 0.30425)","(3902, 43.0, 0.94161)","(916, 43.0, 0.51527)","(6620, 43.0, 0.99889)","(6970, 43.0, 0.6969)","(2743, 43.0, 0.51069)","(7219, 43.0, 0.91647)","(727, 43.0, 0.39983)","(3109, 43.0, 0.31311)"
"(5865, 42.0, 0.57887)","(7239, 42.0, 0.3408)","(4362, 42.0, 0.50305)","(3397, 42.0, 0.9774)","(1869, 42.0, 1.17527)","(4977, 42.0, 1.3234)","(1611, 42.0, 0.75277)","(7128, 42.0, 0.35863)","(7128, 42.0, 0.35977)","(2237, 42.0, 1.01869)","(2271, 42.0, 0.56847)","(6956, 42.0, 0.2909)","(1438, 42.0, 0.9969)","(2237, 42.0, 1.01974)","(2237, 42.0, 1.0182)","(2237, 42.0, 1.0151)","(6956, 42.0, 0.29059)","(2606, 42.0, 0.28034)","(2606, 42.0, 0.27822)","(3397, 42.0, 0.9774)","(7294, 42.0, 0.27537)","(825, 42.0, 0.39617)","(7114, 42.0, 0.15776)","(7286, 42.0, 0.36585)","(3397, 42.0, 0.97328)","(4362, 42.0, 0.50305)","(5833, 42.0, 0.62774)","(4185, 42.0, 0.37377)","(3346, 42.0, 0.35029)","(6808, 42.0, 0.59919)","(3397, 42.0, 0.97328)","(3397, 42.0, 0.97863)","(7294, 42.0, 0.27354)","(7294, 42.0, 0.27537)","(2945, 42.0, 1.12343)","(7294, 42.0, 0.27537)","(7186, 42.0, 0.40863)","(6808, 42.0, 0.59919)","(2874, 42.0, 0.51906)","(2077, 42.0, 1.04811)","(4900, 42.0, 0.91454)","(3397, 42.0, 0.97863)","(3397, 42.0, 0.97328)","(1438, 42.0, 0.9969)","(1872, 42.0, 1.03959)","(2063, 42.0, 0.62458)","(3397, 42.0, 0.97677)","(6631, 42.0, 0.2667)","(6802, 42.0, 1.00954)","(3397, 42.0, 0.97328)","(3086, 42.0, 0.33034)","(4362, 42.0, 0.50305)","(3156, 42.0, 0.96745)","(1872, 42.0, 1.04009)","(6808, 42.0, 0.59462)","(2886, 42.0, 0.48944)","(835, 42.0, 0.86638)","(6726, 42.0, 1.05287)","(3147, 42.0, 1.05275)","(1406, 42.0, 0.94446)","(2906, 42.0, 0.926)","(4813, 42.0, 0.75263)","(1832, 42.0, 0.23847)","(1504, 42.0, 0.80348)","(4399, 42.0, 0.48466)","(1964, 42.0, 0.30538)","(4759, 42.0, 0.43506)","(797, 42.0, 0.37322)"
"(1964, 41.0, 0.30538)","(1822, 41.0, 0.31554)","(7294, 41.0, 0.27433)","(6808, 41.0, 0.59768)","(1307, 41.0, 1.01649)","(7128, 41.0, 0.36035)","(5865, 41.0, 0.58005)","(7294, 41.0, 0.27354)","(7294, 41.0, 0.27537)","(6726, 41.0, 1.05315)","(3215, 41.0, 0.76631)","(3974, 41.0, 0.73536)","(4977, 41.0, 1.32586)","(6965, 41.0, 0.49846)","(6965, 41.0, 0.49767)","(6965, 41.0, 0.49455)","(2237, 41.0, 1.01869)","(3397, 41.0, 0.97677)","(3397, 41.0, 0.97328)","(7212, 41.0, 0.40306)","(3397, 41.0, 0.97328)","(7114, 41.0, 0.15568)","(4084, 41.0, 0.31873)","(2945, 41.0, 1.12343)","(4362, 41.0, 0.50173)","(2077, 41.0, 1.04811)","(2077, 41.0, 1.04927)","(3346, 41.0, 0.35437)","(2871, 41.0, 0.40947)","(4362, 41.0, 0.50205)","(4362, 41.0, 0.50173)","(7294, 41.0, 0.27354)","(6965, 41.0, 0.49846)","(6965, 41.0, 0.49455)","(2077, 41.0, 1.04883)","(4900, 41.0, 0.91023)","(3156, 41.0, 0.97086)","(4362, 41.0, 0.50205)","(6096, 41.0, 0.27652)","(6808, 41.0, 0.59714)","(2237, 41.0, 1.01974)","(7286, 41.0, 0.36694)","(7286, 41.0, 0.3645)","(6149, 41.0, 0.89319)","(2077, 41.0, 1.04811)","(4395, 41.0, 0.42987)","(7294, 41.0, 0.27433)","(6802, 41.0, 1.00955)","(5937, 41.0, 0.27274)","(4977, 41.0, 1.32096)","(6047, 41.0, 0.41785)","(3397, 41.0, 0.97677)","(816, 41.0, 0.52291)","(7128, 41.0, 0.3591)","(2077, 41.0, 1.04927)","(3732, 41.0, 0.95725)","(2886, 41.0, 0.48858)","(2237, 41.0, 1.0182)","(4498, 41.0, 0.40332)","(4705, 41.0, 0.46214)","(904, 41.0, 0.45952)","(2347, 41.0, 0.55177)","(4553, 41.0, 0.59985)","(1367, 41.0, 0.2493)","(1799, 41.0, 0.79561)","(437, 41.0, 0.41332)","(1224, 41.0, 0.28283)","(6732, 41.0, 0.37626)"
"(4362, 40.0, 0.50205)","(2220, 40.0, 0.35007)","(2077, 40.0, 1.04811)","(2945, 40.0, 1.12343)","(7239, 40.0, 0.3404)","(4362, 40.0, 0.50305)","(4977, 40.0, 1.32447)","(2077, 40.0, 1.04862)","(2077, 40.0, 1.04927)","(7230, 40.0, 0.23839)","(7230, 40.0, 0.23748)","(1438, 40.0, 0.9969)","(7230, 40.0, 0.23748)","(7120, 40.0, 0.48477)","(7120, 40.0, 0.48645)","(3377, 40.0, 0.80783)","(6965, 40.0, 0.49739)","(7212, 40.0, 0.40348)","(7212, 40.0, 0.40018)","(7286, 40.0, 0.36585)","(2077, 40.0, 1.04927)","(4084, 40.0, 0.31964)","(2903, 40.0, 0.40698)","(2077, 40.0, 1.04883)","(2945, 40.0, 1.12033)","(7294, 40.0, 0.27433)","(1438, 40.0, 0.99645)","(2871, 40.0, 0.41182)","(5260, 40.0, 0.25509)","(3397, 40.0, 0.97863)","(7286, 40.0, 0.3645)","(4362, 40.0, 0.50205)","(3215, 40.0, 0.76631)","(3215, 40.0, 0.76468)","(5865, 40.0, 0.58005)","(2945, 40.0, 1.12033)","(4370, 40.0, 0.96959)","(1438, 40.0, 0.9969)","(4977, 40.0, 1.32447)","(2945, 40.0, 1.12321)","(4362, 40.0, 0.50205)","(4362, 40.0, 0.50205)","(4362, 40.0, 0.50173)","(7257, 40.0, 0.29629)","(7230, 40.0, 0.2386)","(55, 40.0, 0.40993)","(7286, 40.0, 0.36543)","(5937, 40.0, 0.27243)","(3402, 40.0, 0.40286)","(7286, 40.0, 0.3645)","(1190, 40.0, 0.51398)","(7294, 40.0, 0.27433)","(3578, 40.0, 0.77482)","(2945, 40.0, 1.12343)","(2945, 40.0, 1.12033)","(4900, 40.0, 0.91454)","(3732, 40.0, 0.95598)","(7230, 40.0, 0.2386)","(6382, 40.0, 0.46211)","(1323, 40.0, 0.22636)","(114, 40.0, 0.3776)","(5784, 40.0, 0.37065)","(879, 40.0, 1.40645)","(3581, 40.0, 0.82752)","(2722, 40.0, 0.11369)","(1819, 40.0, 0.93661)","(775, 40.0, 0.44439)","(4311, 40.0, 0.47485)"
"(3156, 39.0, 0.97171)","(2085, 39.0, 0.25616)","(6808, 39.0, 0.59714)","(2077, 39.0, 1.04883)","(5277, 39.0, 0.37377)","(7286, 39.0, 0.36543)","(7128, 39.0, 0.3591)","(7230, 39.0, 0.23748)","(7230, 39.0, 0.23934)","(2095, 39.0, 0.64393)","(7294, 39.0, 0.27354)","(7045, 39.0, 0.35595)","(3974, 39.0, 0.73536)","(3377, 39.0, 0.80763)","(4900, 39.0, 0.91348)","(4900, 39.0, 0.91023)","(7120, 39.0, 0.48589)","(7286, 39.0, 0.36543)","(7286, 39.0, 0.3645)","(7219, 39.0, 0.91632)","(4362, 39.0, 0.50173)","(2903, 39.0, 0.41182)","(6790, 39.0, 0.35991)","(7294, 39.0, 0.27372)","(6808, 39.0, 0.59462)","(2945, 39.0, 1.12321)","(1358, 39.0, 0.59632)","(5260, 39.0, 0.25515)","(5665, 39.0, 0.41005)","(2077, 39.0, 1.04862)","(6808, 39.0, 0.59462)","(2945, 39.0, 1.12417)","(2237, 39.0, 1.01974)","(2237, 39.0, 1.0151)","(3397, 39.0, 0.9774)","(6808, 39.0, 0.59462)","(6965, 39.0, 0.49739)","(5833, 39.0, 0.63013)","(6956, 39.0, 0.29059)","(3397, 39.0, 0.97677)","(1438, 39.0, 0.9969)","(7294, 39.0, 0.27354)","(7294, 39.0, 0.27537)","(4362, 39.0, 0.50205)","(7257, 39.0, 0.29687)","(3657, 39.0, 0.37655)","(6808, 39.0, 0.59714)","(3402, 39.0, 0.40312)","(772, 39.0, 1.02403)","(4232, 39.0, 0.28691)","(1269, 39.0, 0.59432)","(6726, 39.0, 1.05287)","(4977, 39.0, 1.32096)","(4362, 39.0, 0.50252)","(7294, 39.0, 0.27537)","(2011, 39.0, 0.97608)","(4900, 39.0, 0.91371)","(3156, 39.0, 0.97058)","(5318, 39.0, 0.18601)","(1130, 39.0, 0.35228)","(7128, 39.0, 0.35977)","(7041, 39.0, 0.32027)","(3011, 39.0, 0.28244)","(537, 39.0, 0.92009)","(2999, 39.0, 0.37845)","(5775, 39.0, 0.50376)","(478, 39.0, 0.51246)","(6580, 39.0, 0.32856)"
"(1331, 38.0, 0.3772)","(7040, 38.0, 0.46107)","(3397, 38.0, 0.97677)","(7286, 38.0, 0.36585)","(5642, 38.0, 0.78916)","(3156, 38.0, 0.97058)","(4362, 38.0, 0.50252)","(7257, 38.0, 0.29629)","(7257, 38.0, 0.29632)","(3215, 38.0, 0.76637)","(2095, 38.0, 0.64503)","(3578, 38.0, 0.77496)","(4900, 38.0, 0.91454)","(4900, 38.0, 0.91454)","(4544, 38.0, 0.33603)","(4544, 38.0, 0.33924)","(3377, 38.0, 0.80807)","(7219, 38.0, 0.91605)","(7219, 38.0, 0.91534)","(7259, 38.0, 0.43075)","(2945, 38.0, 1.12033)","(6790, 38.0, 0.35622)","(226, 38.0, 0.42887)","(7230, 38.0, 0.23839)","(5865, 38.0, 0.58308)","(5833, 38.0, 0.62761)","(2945, 38.0, 1.12033)","(5665, 38.0, 0.40698)","(7293, 38.0, 0.82117)","(7286, 38.0, 0.36694)","(2945, 38.0, 1.12033)","(7286, 38.0, 0.36694)","(4362, 38.0, 0.50205)","(4362, 38.0, 0.50173)","(6808, 38.0, 0.59768)","(2077, 38.0, 1.04927)","(2095, 38.0, 0.64393)","(7230, 38.0, 0.23748)","(3007, 38.0, 0.54574)","(4362, 38.0, 0.50305)","(7286, 38.0, 0.36694)","(2945, 38.0, 1.12417)","(2945, 38.0, 1.12033)","(4232, 38.0, 0.29085)","(4977, 38.0, 1.3234)","(4325, 38.0, 0.51964)","(2945, 38.0, 1.12321)","(772, 38.0, 1.02384)","(2958, 38.0, 0.28618)","(4362, 38.0, 0.50173)","(3964, 38.0, 0.35068)","(3578, 38.0, 0.77477)","(1611, 38.0, 0.75387)","(4232, 38.0, 0.28967)","(3397, 38.0, 0.97328)","(6875, 38.0, 0.9906)","(2011, 38.0, 0.97647)","(2095, 38.0, 0.64375)","(1172, 38.0, 0.40874)","(4747, 38.0, 0.44255)","(6930, 38.0, 0.27797)","(325, 38.0, 0.41778)","(4864, 38.0, 0.51721)","(747, 38.0, 0.48219)","(393, 38.0, 0.47843)","(6401, 38.0, 0.79707)","(4932, 38.0, 0.25138)","(927, 38.0, 0.93484)"
"(3578, 37.0, 0.77496)","(6288, 37.0, 0.28028)","(5865, 37.0, 0.58073)","(4362, 37.0, 0.50252)","(2165, 37.0, 0.52019)","(2237, 37.0, 1.0182)","(7286, 37.0, 0.36585)","(5865, 37.0, 0.57887)","(5865, 37.0, 0.58308)","(3156, 37.0, 0.97086)","(6726, 37.0, 1.05393)","(4900, 37.0, 0.91454)","(7286, 37.0, 0.36694)","(4544, 37.0, 0.33585)","(1815, 37.0, 0.5551)","(1815, 37.0, 0.55163)","(4544, 37.0, 0.33641)","(7259, 37.0, 0.43103)","(7259, 37.0, 0.42728)","(7294, 37.0, 0.27372)","(7286, 37.0, 0.3645)","(226, 37.0, 0.42374)","(1787, 37.0, 1.20725)","(5865, 37.0, 0.58005)","(835, 37.0, 0.86456)","(3974, 37.0, 0.73527)","(7230, 37.0, 0.23934)","(7293, 37.0, 0.82071)","(1365, 37.0, 0.2669)","(7294, 37.0, 0.27354)","(7294, 37.0, 0.27537)","(6808, 37.0, 0.59919)","(800, 37.0, 0.84206)","(800, 37.0, 0.84318)","(4362, 37.0, 0.50252)","(3578, 37.0, 0.77482)","(1264, 37.0, 1.4366)","(3397, 37.0, 0.97863)","(1125, 37.0, 0.60367)","(7286, 37.0, 0.36543)","(7257, 37.0, 0.29629)","(6808, 37.0, 0.59919)","(6808, 37.0, 0.59462)","(2271, 37.0, 0.56847)","(4362, 37.0, 0.50305)","(6870, 37.0, 0.46812)","(5865, 37.0, 0.58073)","(2958, 37.0, 0.2873)","(3377, 37.0, 0.80807)","(6930, 37.0, 0.27797)","(2829, 37.0, 0.40926)","(4900, 37.0, 0.91348)","(1438, 37.0, 0.99645)","(2237, 37.0, 1.01869)","(7286, 37.0, 0.3645)","(1331, 37.0, 0.3772)","(6875, 37.0, 0.9902)","(1264, 37.0, 1.43587)","(18, 37.0, 0.89581)","(2852, 37.0, 0.33603)","(7167, 37.0, 0.48246)","(4165, 37.0, 0.43132)","(198, 37.0, 0.65563)","(6324, 37.0, 0.34147)","(2944, 37.0, 0.46145)","(659, 37.0, 0.18462)","(5477, 37.0, 0.13342)","(6740, 37.0, 0.75687)"
