0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
"(1964, 41.0, 0.4285634324432259)","(1822, 41.0, 0.34959007295584726)","(7294, 41.0, 0.31225189343056925)","(6808, 41.0, 0.5933821404822103)","(1307, 41.0, 1.0499264225193679)","(7128, 41.0, 0.44310926692132674)","(5865, 41.0, 0.5851021628752446)","(7294, 41.0, 0.27852067366990246)","(7294, 41.0, 0.26485580499022116)","(6726, 41.0, 0.8310190852356678)","(3215, 41.0, 0.7460281471110878)","(3974, 41.0, 0.7212625472878783)","(4977, 41.0, 1.315424546757902)","(6965, 41.0, 0.49596233741773105)","(6965, 41.0, 0.4797349714448866)","(6965, 41.0, 0.4865917401677535)","(2237, 41.0, 0.9753202194753204)","(3397, 41.0, 0.9257910377716041)","(3397, 41.0, 0.8857913609352284)","(7212, 41.0, 0.446887365258861)","(3397, 41.0, 0.9915669086905211)","(7114, 41.0, 0.9673929927498861)","(4084, 41.0, 0.950960904516288)","(2945, 41.0, 1.0695017125546318)","(4362, 41.0, 0.43937727798323306)","(2077, 41.0, 1.1163143732271836)","(2077, 41.0, 1.0315245096878183)","(3346, 41.0, 0.9376139253620572)","(2871, 41.0, 0.7204887693285006)","(4362, 41.0, 0.588683617235053)","(4362, 41.0, 0.5954200991113644)","(7294, 41.0, 0.31695737342644087)","(6965, 41.0, 0.5579135242121385)","(6965, 41.0, 0.5570909052366281)","(2077, 41.0, 1.0069261939429515)","(4900, 41.0, 0.7983345089327908)","(3156, 41.0, 0.9271449296169174)","(4362, 41.0, 0.5417399413235837)","(6096, 41.0, 0.46851987836896136)","(6808, 41.0, 0.6941720749818292)","(2237, 41.0, 1.0954602095931016)","(7286, 41.0, 0.355387240704568)","(7286, 41.0, 0.33705195265199694)","(6149, 41.0, 0.9306355899522115)","(2077, 41.0, 1.0972838885088936)","(4395, 41.0, 0.6034199254294853)","(7294, 41.0, 0.2933552263029081)","(6802, 41.0, 1.0286944396698683)","(5937, 41.0, 0.406651966538535)","(4977, 41.0, 1.370479228384232)","(6047, 41.0, 0.7260393187393885)","(3397, 41.0, 0.8583989511060329)","(816, 41.0, 0.6355287971450929)","(7128, 41.0, 0.3416902363342985)","(2077, 41.0, 1.106890837051958)","(3732, 41.0, 0.715308849403522)","(2886, 41.0, 0.6117464545962875)","(2237, 41.0, 0.9626951441299058)","(4498, 41.0, 0.48113291313846124)","(4705, 41.0, 0.44637791590667303)","(904, 41.0, 0.4632318069658609)","(2347, 41.0, 0.6776413373411256)","(4553, 41.0, 1.0797358348947508)","(1367, 41.0, 0.34926769102817873)","(1799, 41.0, 0.9017893736590847)","(437, 41.0, 0.8315872258879402)","(1224, 41.0, 1.0086063681473298)","(6732, 41.0, 0.8092809207012798)"
"(4362, 40.0, 0.3555312979531349)","(2220, 40.0, 0.3843389393769459)","(2077, 40.0, 1.0189265722152703)","(2945, 40.0, 1.2174695069421073)","(7239, 40.0, 0.2896792562674402)","(4362, 40.0, 0.4207624294439269)","(4977, 40.0, 1.1926260584217674)","(2077, 40.0, 1.0451041971967292)","(2077, 40.0, 1.0593969428529029)","(7230, 40.0, 0.3661268428604531)","(7230, 40.0, 0.2616907083309414)","(1438, 40.0, 1.0175477605907066)","(7230, 40.0, 0.27109021255497534)","(7120, 40.0, 0.4968485513422846)","(7120, 40.0, 0.508414885134273)","(3377, 40.0, 0.7879542163011045)","(6965, 40.0, 0.4789819082910576)","(7212, 40.0, 0.41106738486642797)","(7212, 40.0, 0.40978515457069314)","(7286, 40.0, 0.2879173397573879)","(2077, 40.0, 1.0409034810024498)","(4084, 40.0, 0.950960904516288)","(2903, 40.0, 0.9419105546307069)","(2077, 40.0, 1.0046302757779297)","(2945, 40.0, 1.072670225853965)","(7294, 40.0, 0.21589868730190157)","(1438, 40.0, 0.9786512577892128)","(2871, 40.0, 0.7204887693285006)","(5260, 40.0, 0.8106422500696978)","(3397, 40.0, 0.9533500990593041)","(7286, 40.0, 0.3034564736803088)","(4362, 40.0, 0.48155113399203364)","(3215, 40.0, 0.8100997082309378)","(3215, 40.0, 0.8152769077364298)","(5865, 40.0, 0.5500758377168802)","(2945, 40.0, 1.0069185371979998)","(4370, 40.0, 0.9140420478573189)","(1438, 40.0, 0.9601574378534385)","(4977, 40.0, 1.22485319272088)","(2945, 40.0, 1.2182114804309938)","(4362, 40.0, 0.49160785833312787)","(4362, 40.0, 0.5035840051764213)","(4362, 40.0, 0.5348214528407661)","(7257, 40.0, 0.27908052396847116)","(7230, 40.0, 0.2639472646697686)","(55, 40.0, 0.6086123266067104)","(7286, 40.0, 0.32950103875998826)","(5937, 40.0, 0.40962063699435414)","(3402, 40.0, 0.5438598308527188)","(7286, 40.0, 0.2659090653449784)","(1190, 40.0, 0.7691879027187627)","(7294, 40.0, 0.46523496308085105)","(3578, 40.0, 0.9023988819542076)","(2945, 40.0, 1.090701200050621)","(2945, 40.0, 1.1637017012552755)","(4900, 40.0, 0.6610165785563955)","(3732, 40.0, 0.7191601004131113)","(7230, 40.0, 0.2689610183962518)","(6382, 40.0, 0.6256904336965587)","(1323, 40.0, 0.27382463476034735)","(114, 40.0, 0.356900259676215)","(5784, 40.0, 0.4552538984714676)","(879, 40.0, 1.0262722490971756)","(3581, 40.0, 0.7722007866469162)","(2722, 40.0, 0.2349022089674292)","(1819, 40.0, 0.8860910516758422)","(775, 40.0, 0.7968837342218417)","(4311, 40.0, 0.836938579154873)"
"(3156, 39.0, 0.8512629433625509)","(2085, 39.0, 0.258748839880641)","(6808, 39.0, 0.6314340964564384)","(2077, 39.0, 1.1071820097978675)","(5277, 39.0, 0.39899422858913275)","(7286, 39.0, 0.433211935698401)","(7128, 39.0, 0.46852807243884687)","(7230, 39.0, 0.2612197136073658)","(7230, 39.0, 0.2527152975889891)","(2095, 39.0, 0.5305749278848371)","(7294, 39.0, 0.30066694569791025)","(7045, 39.0, 0.43518210799640983)","(3974, 39.0, 0.7659633230802507)","(3377, 39.0, 0.7758476136984932)","(4900, 39.0, 0.87669287145993)","(4900, 39.0, 0.8680510247866496)","(7120, 39.0, 0.5088857667291398)","(7286, 39.0, 0.3050834644843406)","(7286, 39.0, 0.3654354115132612)","(7219, 39.0, 0.9101838006226819)","(4362, 39.0, 0.5984471483554601)","(2903, 39.0, 0.9419105546307069)","(6790, 39.0, 0.932046193098486)","(7294, 39.0, 0.34144329174760174)","(6808, 39.0, 0.6314019371637286)","(2945, 39.0, 1.2057402755473459)","(1358, 39.0, 0.5747494798117148)","(5260, 39.0, 0.8106422500696978)","(5665, 39.0, 0.7377972800183057)","(2077, 39.0, 1.0919088749328336)","(6808, 39.0, 0.5569202421394103)","(2945, 39.0, 1.0795453274814137)","(2237, 39.0, 1.0656585977642534)","(2237, 39.0, 1.0715654168581854)","(3397, 39.0, 0.9648596209026671)","(6808, 39.0, 0.6386823031155318)","(6965, 39.0, 0.5519991115921922)","(5833, 39.0, 0.5424375484286462)","(6956, 39.0, 0.3075687917120325)","(3397, 39.0, 1.0699008312597114)","(1438, 39.0, 1.0250830540203593)","(7294, 39.0, 0.3157011583840913)","(7294, 39.0, 0.2904058592080848)","(4362, 39.0, 0.5660518108334578)","(7257, 39.0, 0.26721011281440915)","(3657, 39.0, 0.5303413329943731)","(6808, 39.0, 0.5315120693484393)","(3402, 39.0, 0.5425628380976967)","(772, 39.0, 1.093905138880904)","(4232, 39.0, 0.2769511627573352)","(1269, 39.0, 0.8770524197687515)","(6726, 39.0, 0.9097851356946349)","(4977, 39.0, 1.2856851406112493)","(4362, 39.0, 0.433079089442436)","(7294, 39.0, 0.23105838597685413)","(2011, 39.0, 0.7979092018419269)","(4900, 39.0, 0.6639613291667943)","(3156, 39.0, 0.9005037623869738)","(5318, 39.0, 0.3067203171657283)","(1130, 39.0, 0.43710952908047923)","(7128, 39.0, 0.41332921673099926)","(7041, 39.0, 0.21289153123943041)","(3011, 39.0, 1.0178375488915912)","(537, 39.0, 0.8185732384233081)","(2999, 39.0, 0.2359659886038194)","(5775, 39.0, 0.7665912325744405)","(478, 39.0, 0.9436520356777572)","(6580, 39.0, 0.7125313550605648)"
"(1331, 38.0, 0.5383325962699589)","(7040, 38.0, 0.3541746000083755)","(3397, 38.0, 0.958672778121094)","(7286, 38.0, 0.35373779135115024)","(5642, 38.0, 0.8935480766947396)","(3156, 38.0, 0.8783679456990422)","(4362, 38.0, 0.42831795401743755)","(7257, 38.0, 0.2936771051575133)","(7257, 38.0, 0.28475664581399485)","(3215, 38.0, 0.5201442965284837)","(2095, 38.0, 0.6345366460595547)","(3578, 38.0, 0.7579790232669975)","(4900, 38.0, 0.924188759795699)","(4900, 38.0, 0.8674793785826156)","(4544, 38.0, 0.36597288274723605)","(4544, 38.0, 0.37035086583091004)","(3377, 38.0, 0.7960779524074029)","(7219, 38.0, 0.8876030783939078)","(7219, 38.0, 0.8262189736553246)","(7259, 38.0, 0.3978378402780267)","(2945, 38.0, 1.1780029300315928)","(6790, 38.0, 0.932046193098486)","(226, 38.0, 1.1632314738120115)","(7230, 38.0, 0.2428322762708882)","(5865, 38.0, 0.6281385973940468)","(5833, 38.0, 0.6067794395523222)","(2945, 38.0, 1.1171653068757077)","(5665, 38.0, 0.7377972800183057)","(7293, 38.0, 0.770344230431391)","(7286, 38.0, 0.2785760423589671)","(2945, 38.0, 1.201578200802913)","(7286, 38.0, 0.3700904064976101)","(4362, 38.0, 0.531437271484689)","(4362, 38.0, 0.5367085569952385)","(6808, 38.0, 0.6629925750406835)","(2077, 38.0, 1.054808781643839)","(2095, 38.0, 0.6346898985257878)","(7230, 38.0, 0.2927723383540187)","(3007, 38.0, 0.47562122093307224)","(4362, 38.0, 0.5526174929763802)","(7286, 38.0, 0.4536607038315879)","(2945, 38.0, 1.084645374844066)","(2945, 38.0, 1.1176980176043254)","(4232, 38.0, 0.31045602853646265)","(4977, 38.0, 1.3315478895663013)","(4325, 38.0, 0.4154449674995595)","(2945, 38.0, 1.0889605356306227)","(772, 38.0, 1.1213596197478806)","(2958, 38.0, 0.2784145335249099)","(4362, 38.0, 0.6271770313337693)","(3964, 38.0, 0.6877090220596368)","(3578, 38.0, 0.6223644619139865)","(1611, 38.0, 0.8564999312038523)","(4232, 38.0, 0.32317014598513916)","(3397, 38.0, 1.009844699887819)","(6875, 38.0, 0.7551533552359994)","(2011, 38.0, 0.7974935340478404)","(2095, 38.0, 0.6385191737185523)","(1172, 38.0, 0.3623755918017568)","(4747, 38.0, 0.45693471235654065)","(6930, 38.0, 0.3305353413306626)","(325, 38.0, 0.38704577442731614)","(4864, 38.0, 1.0838040804603621)","(747, 38.0, 0.4695388409209725)","(393, 38.0, 0.550060421933607)","(6401, 38.0, 0.9535931767058738)","(4932, 38.0, 0.8871047273551856)","(927, 38.0, 0.5132022719595504)"
"(3578, 37.0, 0.663624662457669)","(6288, 37.0, 0.28546964603306635)","(5865, 37.0, 0.5557053868543542)","(4362, 37.0, 0.5726659908482332)","(2165, 37.0, 0.5475830111320699)","(2237, 37.0, 0.9357120713293997)","(7286, 37.0, 0.422757769205753)","(5865, 37.0, 0.5906249688698328)","(5865, 37.0, 0.5868452245390128)","(3156, 37.0, 0.7527840231483446)","(6726, 37.0, 1.038385754727271)","(4900, 37.0, 0.8968373762994083)","(7286, 37.0, 0.3079401218869944)","(4544, 37.0, 0.37015849967261905)","(1815, 37.0, 0.5301338002079237)","(1815, 37.0, 0.5356592692600994)","(4544, 37.0, 0.36813524641257256)","(7259, 37.0, 0.3801983217296884)","(7259, 37.0, 0.3995005228270205)","(7294, 37.0, 0.2765064261132231)","(7286, 37.0, 0.31817447823216644)","(226, 37.0, 1.1632314738120115)","(1787, 37.0, 0.564342175156682)","(5865, 37.0, 0.5355291638543117)","(835, 37.0, 0.8733277621261466)","(3974, 37.0, 0.8220799612902356)","(7230, 37.0, 0.24998224605726857)","(7293, 37.0, 0.770344230431391)","(1365, 37.0, 0.7715932581848569)","(7294, 37.0, 0.27612166046216846)","(7294, 37.0, 0.21869157697964858)","(6808, 37.0, 0.5969426965879299)","(800, 37.0, 0.8435877976292468)","(800, 37.0, 0.8477897143680589)","(4362, 37.0, 0.4496073189350097)","(3578, 37.0, 0.7070130158865253)","(1264, 37.0, 1.428057326447234)","(3397, 37.0, 0.9406250564519745)","(1125, 37.0, 0.4663241705636395)","(7286, 37.0, 0.4482004852231733)","(7257, 37.0, 0.29237424797819256)","(6808, 37.0, 0.5797382867398156)","(6808, 37.0, 0.5666458572152165)","(2271, 37.0, 0.6146434179959147)","(4362, 37.0, 0.5228713837414931)","(6870, 37.0, 0.645027984084008)","(5865, 37.0, 0.6425983044021412)","(2958, 37.0, 0.2681006973955274)","(3377, 37.0, 0.8762671215789429)","(6930, 37.0, 0.23530454460685626)","(2829, 37.0, 0.6847640608430192)","(4900, 37.0, 0.7687132537046749)","(1438, 37.0, 1.0314474215219722)","(2237, 37.0, 1.0218741213512335)","(7286, 37.0, 0.34151561503227656)","(1331, 37.0, 0.5378826448394465)","(6875, 37.0, 0.7567922722888094)","(1264, 37.0, 1.4071600593633702)","(18, 37.0, 0.9846548473403339)","(2852, 37.0, 0.35524524565981425)","(7167, 37.0, 0.5262055478734177)","(4165, 37.0, 0.37981432353083217)","(198, 37.0, 0.7451472198612671)","(6324, 37.0, 0.4143307580363529)","(2944, 37.0, 0.4590039300243275)","(659, 37.0, 0.7674577879336427)","(5477, 37.0, 0.8368961115823352)","(6740, 37.0, 0.9032908604713717)"
"(1438, 36.0, 0.8847206886577225)","(3576, 36.0, 0.6897147302394481)","(7286, 36.0, 0.40008508865959846)","(5865, 36.0, 0.6050483046349209)","(7067, 36.0, 0.962342683603907)","(6956, 36.0, 0.3044697281584638)","(3156, 36.0, 0.8326603580370328)","(4232, 36.0, 0.27782727070061614)","(4232, 36.0, 0.2867828258773328)","(1264, 36.0, 1.2980535862462175)","(3156, 36.0, 0.9526164292219806)","(1964, 36.0, 0.3424603292648638)","(3578, 36.0, 0.8126739668895424)","(1815, 36.0, 0.5435978023946414)","(3732, 36.0, 0.9129355718478259)","(6631, 36.0, 0.2902240201445131)","(1815, 36.0, 0.5294844962163531)","(7294, 36.0, 0.2979436357615268)","(7294, 36.0, 0.35291046330122294)","(2077, 36.0, 1.0499540078719858)","(5833, 36.0, 0.521986408216744)","(1787, 36.0, 0.564342175156682)","(4235, 36.0, 0.9837117875871639)","(3397, 36.0, 0.9477412717212084)","(2077, 36.0, 1.0763910798436271)","(4900, 36.0, 0.9906803263118715)","(3397, 36.0, 0.9617103680873437)","(1365, 36.0, 0.7715932581848569)","(1362, 36.0, 0.6982980089741004)","(5833, 36.0, 0.5526660650001055)","(2237, 36.0, 1.07754489761095)","(4900, 36.0, 0.871171824544885)","(1264, 36.0, 1.510022041625278)","(1264, 36.0, 1.514216283013368)","(4900, 36.0, 0.8868906197314228)","(7045, 36.0, 0.4733162584920995)","(3215, 36.0, 0.7064538077292446)","(1358, 36.0, 0.5246256276863341)","(1888, 36.0, 0.5514025208217069)","(5865, 36.0, 0.5624531513325484)","(7294, 36.0, 0.27050709891721536)","(2237, 36.0, 0.9714195355658901)","(2237, 36.0, 1.0002082262429133)","(6965, 36.0, 0.5049043924918315)","(4232, 36.0, 0.26032914162882026)","(3920, 36.0, 0.550348322796868)","(3974, 36.0, 0.7348665197013359)","(3377, 36.0, 0.9062954326248783)","(6945, 36.0, 0.4773692172068876)","(2077, 36.0, 1.1456489199718385)","(4821, 36.0, 0.8146679374785505)","(835, 36.0, 0.8423046365058741)","(4900, 36.0, 0.9521502920586411)","(4977, 36.0, 1.3446058286340423)","(835, 36.0, 0.8659557904165983)","(1667, 36.0, 0.31864302103597864)","(1331, 36.0, 0.5365992513475436)","(3215, 36.0, 0.6467487738253648)","(7238, 36.0, 1.381509427439821)","(4874, 36.0, 0.5798891805627288)","(7045, 36.0, 0.40529863352063483)","(6027, 36.0, 0.5398782358106696)","(3093, 36.0, 0.2869781086120174)","(7128, 36.0, 0.40008932458041696)","(483, 36.0, 0.22811887495582445)","(1747, 36.0, 0.9126334192105829)","(5583, 36.0, 0.8442383779031192)","(6971, 36.0, 0.7645536183144892)"
"(3397, 35.0, 0.881026663223412)","(2548, 35.0, 0.1928492746826864)","(4900, 35.0, 0.8880182115485499)","(4900, 35.0, 1.003108078736621)","(6203, 35.0, 0.4468016688959107)","(4900, 35.0, 0.8220196028673662)","(2237, 35.0, 0.8854598216689573)","(3974, 35.0, 0.7314677057162248)","(3974, 35.0, 0.7434711462626231)","(3974, 35.0, 0.48387310934980854)","(1264, 35.0, 1.4494582388483193)","(3397, 35.0, 0.9805931546252894)","(835, 35.0, 0.8594150494227283)","(6631, 35.0, 0.2848724223129043)","(2138, 35.0, 0.8410633462097751)","(3732, 35.0, 0.9057211150789294)","(6631, 35.0, 0.28688360124991225)","(2077, 35.0, 1.0395057532805942)","(2077, 35.0, 0.9757811484900865)","(4900, 35.0, 0.9399606903624154)","(7257, 35.0, 0.2696599262874821)","(4235, 35.0, 0.9837117875871639)","(7301, 35.0, 1.0225739824230322)","(4362, 35.0, 0.429079964625705)","(7286, 35.0, 0.44173003717348525)","(7286, 35.0, 0.2829796723412218)","(7286, 35.0, 0.36145101438643046)","(1362, 35.0, 0.6982980089741004)","(5277, 35.0, 0.8640502031573878)","(5865, 35.0, 0.6692520727340642)","(5865, 35.0, 0.6039033700338126)","(2237, 35.0, 0.9722220451594267)","(3156, 35.0, 1.034545688834905)","(3156, 35.0, 1.0401413737683154)","(7286, 35.0, 0.4337657445613025)","(1358, 35.0, 0.6140129173176734)","(800, 35.0, 0.7670768578033865)","(7294, 35.0, 0.2931407407121706)","(2707, 35.0, 0.5543095601829358)","(7257, 35.0, 0.33738881465927784)","(3578, 35.0, 0.8052829551144179)","(3974, 35.0, 0.7070241228860483)","(3974, 35.0, 0.7420048323604733)","(6194, 35.0, 0.30877963522609625)","(3902, 35.0, 0.9517533223569867)","(1622, 35.0, 0.5335702025232576)","(835, 35.0, 0.8656018667213992)","(6945, 35.0, 0.48972315232383085)","(6726, 35.0, 1.0347064778104906)","(7230, 35.0, 0.31188988004204304)","(3004, 35.0, 0.6023088413393544)","(5833, 35.0, 0.7039975810318152)","(1964, 35.0, 0.21790877198905875)","(3974, 35.0, 0.7004082179869788)","(1964, 35.0, 0.253090117485726)","(3668, 35.0, 0.826049869166977)","(1667, 35.0, 0.3189231814560238)","(4279, 35.0, 0.3767315971481739)","(3856, 35.0, 0.32512899280477114)","(1872, 35.0, 1.089639996736734)","(7219, 35.0, 0.9368056754185922)","(6414, 35.0, 1.1287449926175461)","(6324, 35.0, 0.8780690980404912)","(4858, 35.0, 0.5675990615760721)","(2256, 35.0, 0.25063361927544986)","(1957, 35.0, 0.9157636200788934)","(225, 35.0, 1.0335794448055213)","(6462, 35.0, 0.8341929364827886)"
"(7045, 34.0, 0.5160697731019388)","(644, 34.0, 0.28541637530298214)","(5833, 34.0, 0.6380465332460786)","(7257, 34.0, 0.2153350822013799)","(4113, 34.0, 0.882456441395947)","(835, 34.0, 0.8694345439220188)","(6956, 34.0, 0.31386378338766036)","(4362, 34.0, 0.5081035614706162)","(4362, 34.0, 0.5168747169870351)","(4279, 34.0, 0.45496597661559024)","(800, 34.0, 0.819907843579348)","(1331, 34.0, 0.4634394779394517)","(2237, 34.0, 1.0145946032098645)","(3732, 34.0, 0.9098011294234298)","(3902, 34.0, 0.9152592010393084)","(2138, 34.0, 0.8327534134178487)","(3732, 34.0, 0.9078721069138196)","(4900, 34.0, 0.8978131790047388)","(4900, 34.0, 0.8670819294508514)","(6726, 34.0, 1.0778636460269861)","(5865, 34.0, 0.6479700776212038)","(7301, 34.0, 1.0225739824230322)","(6456, 34.0, 1.0021000844297112)","(4900, 34.0, 0.8662349735680603)","(2237, 34.0, 0.9900885866078005)","(5865, 34.0, 0.6205957731786116)","(5865, 34.0, 0.5887858717014746)","(5277, 34.0, 0.8640502031573878)","(6393, 34.0, 0.8058448207978742)","(7257, 34.0, 0.2814798225436276)","(4900, 34.0, 0.990283279851172)","(7257, 34.0, 0.34111938910483014)","(7230, 34.0, 0.2740094366656205)","(7230, 34.0, 0.2766681348361776)","(7257, 34.0, 0.3601183632332568)","(7286, 34.0, 0.4632893890355789)","(3974, 34.0, 0.6609459916683941)","(4900, 34.0, 0.9022499783681239)","(4376, 34.0, 0.4586050301932295)","(4900, 34.0, 1.0086669269479414)","(7230, 34.0, 0.1883696502879069)","(5865, 34.0, 0.5856883164639873)","(5865, 34.0, 0.6005918203119356)","(4900, 34.0, 0.966912466206284)","(3397, 34.0, 0.97154533858989)","(291, 34.0, 0.4893911809011141)","(4900, 34.0, 0.8774009231642301)","(6726, 34.0, 1.0670284588875014)","(7186, 34.0, 0.34923155547664686)","(6956, 34.0, 0.32701269625603224)","(4353, 34.0, 0.4671016531286905)","(3156, 34.0, 0.8303297251608808)","(1804, 34.0, 0.343465377198375)","(835, 34.0, 0.8816627515215285)","(2237, 34.0, 1.052814935712474)","(1964, 34.0, 0.44331557749962613)","(3668, 34.0, 0.8286777901342673)","(3974, 34.0, 0.6063123285290729)","(1328, 34.0, 0.3270377282157681)","(6965, 34.0, 0.48385832952886915)","(4232, 34.0, 0.31450271305624755)","(825, 34.0, 0.3788845686474756)","(2619, 34.0, 0.932121250958907)","(2874, 34.0, 0.5028797400346646)","(4907, 34.0, 0.3740249070731937)","(2990, 34.0, 0.9286151796411687)","(2719, 34.0, 0.8551377049567954)","(2393, 34.0, 0.8481296669404061)"
"(6246, 33.0, 0.4267605465568072)","(1270, 33.0, 0.4109218627562821)","(1358, 33.0, 0.6096973296334539)","(2237, 33.0, 1.1077005816401386)","(7197, 33.0, 0.6374307574179983)","(1331, 33.0, 0.46110032201776757)","(4900, 33.0, 0.7726709436742607)","(4900, 33.0, 0.8993103814837519)","(4900, 33.0, 0.916828195774317)","(800, 33.0, 0.6179496314335732)","(835, 33.0, 0.9170893657884787)","(7257, 33.0, 0.31951996183194536)","(5865, 33.0, 0.6221357632290208)","(2138, 33.0, 0.8323634775572631)","(6995, 33.0, 0.3830205033313954)","(3902, 33.0, 0.905992754977027)","(3902, 33.0, 0.9115082413276366)","(6726, 33.0, 1.0434040157131894)","(6726, 33.0, 1.0090252306144654)","(4362, 33.0, 0.5937771932654462)","(835, 33.0, 0.7878763156803714)","(6456, 33.0, 1.0021000844297112)","(840, 33.0, 0.8360196569603474)","(5833, 33.0, 0.6690522014195935)","(3974, 33.0, 0.6985838832202864)","(6808, 33.0, 0.5331847784065548)","(7257, 33.0, 0.30206337532919364)","(6393, 33.0, 0.8058448207978742)","(1952, 33.0, 1.0019081387370938)","(4900, 33.0, 0.9219941494367974)","(835, 33.0, 0.8665329729441978)","(3974, 33.0, 0.6942557276332617)","(4279, 33.0, 0.2668391918285581)","(4279, 33.0, 0.2631510828007057)","(3974, 33.0, 0.6888181569980136)","(2271, 33.0, 0.46703648850272933)","(4900, 33.0, 0.8688236045804703)","(7257, 33.0, 0.30474550264980127)","(1595, 33.0, 0.6120006855675897)","(2237, 33.0, 1.127654488268811)","(6726, 33.0, 1.1099856318602281)","(4900, 33.0, 0.8744688766142349)","(4900, 33.0, 0.9067783665669802)","(7243, 33.0, 1.0090955243226634)","(5833, 33.0, 0.63690602280893)","(1510, 33.0, 0.4821364842886799)","(5833, 33.0, 0.6241498273577585)","(7186, 33.0, 0.36907797992111296)","(6965, 33.0, 0.40155236823940843)","(1872, 33.0, 1.1252408415235557)","(3675, 33.0, 0.6349678104877092)","(1358, 33.0, 0.585865842428498)","(6726, 33.0, 1.11248144793551)","(2077, 33.0, 1.0402193339382935)","(7257, 33.0, 0.23796656919157697)","(2077, 33.0, 0.9940980587422457)","(1964, 33.0, 0.4423140786090641)","(4362, 33.0, 0.366561271964259)","(4761, 33.0, 0.32357062018662813)","(2133, 33.0, 0.5159427561103748)","(3397, 33.0, 0.9665798570258499)","(6210, 33.0, 0.5330045779104241)","(7239, 33.0, 0.9601956755672703)","(4192, 33.0, 0.3091029383016984)","(5497, 33.0, 0.5358503221775441)","(3668, 33.0, 1.1199418780722508)","(3244, 33.0, 0.7954464416801628)","(5946, 33.0, 0.551106561333146)"
"(3974, 32.0, 0.6049621718735901)","(183, 32.0, 0.30366534314015164)","(7257, 32.0, 0.34111619903587387)","(3974, 32.0, 0.8252592588799028)","(6394, 32.0, 0.34051981788736263)","(838, 32.0, 0.6361881305857742)","(835, 32.0, 0.8378426608746843)","(835, 32.0, 0.8482678715137343)","(835, 32.0, 0.8629380601502332)","(4362, 32.0, 0.271741468686146)","(4362, 32.0, 0.47887359949945757)","(4362, 32.0, 0.4526308647372508)","(6808, 32.0, 0.5353286713739978)","(6995, 32.0, 0.37528409652300143)","(7297, 32.0, 0.3626316266286896)","(6995, 32.0, 0.3845507387286124)","(4370, 32.0, 0.9390619199559008)","(4362, 32.0, 0.5667199170990807)","(4362, 32.0, 0.5528704128319725)","(3902, 32.0, 0.9979837557097965)","(1358, 32.0, 0.5213693898464885)","(840, 32.0, 0.8360196569603474)","(4547, 32.0, 0.9844894863703638)","(1358, 32.0, 0.6247295526567151)","(4900, 32.0, 0.8624490705723048)","(1358, 32.0, 0.6193397117918512)","(3902, 32.0, 0.9398848851555369)","(1952, 32.0, 1.0019081387370938)","(2744, 32.0, 0.5592317346439174)","(1358, 32.0, 0.5712969234588772)","(3974, 32.0, 0.8181736206636552)","(5865, 32.0, 0.5696296584100483)","(3974, 32.0, 0.7612677640767594)","(3974, 32.0, 0.7674514291513547)","(5833, 32.0, 0.661205545121562)","(3974, 32.0, 0.6421826041189219)","(3397, 32.0, 0.9533326751771449)","(3974, 32.0, 0.7533458439954919)","(1018, 32.0, 0.4652424817700261)","(3578, 32.0, 0.8129749109192506)","(835, 32.0, 0.8990915631152389)","(835, 32.0, 0.8497184374937258)","(835, 32.0, 0.8393396311635096)","(659, 32.0, 0.13669492048244075)","(2237, 32.0, 1.0078956401737227)","(1617, 32.0, 0.8842143780810882)","(1964, 32.0, 0.2532913007873535)","(6965, 32.0, 0.38925527725009074)","(2067, 32.0, 1.061588793182759)","(1358, 32.0, 0.6077134404245474)","(4691, 32.0, 0.6807305592931431)","(7257, 32.0, 0.4829597213906601)","(7106, 32.0, 0.2664545939499868)","(7257, 32.0, 0.3396636207271042)","(5865, 32.0, 0.6299949774412464)","(7212, 32.0, 0.22697463970893672)","(2077, 32.0, 0.9952082788130217)","(800, 32.0, 0.6914275612909311)","(387, 32.0, 0.6178866442197161)","(6249, 32.0, 0.35918092413436287)","(1331, 32.0, 0.42350359599661724)","(3385, 32.0, 0.6253699554794159)","(2228, 32.0, 0.7858585548022393)","(6424, 32.0, 0.8953595986957126)","(2083, 32.0, 0.6263949987383715)","(7238, 32.0, 0.9673186684128452)","(7130, 32.0, 0.7038426529793865)","(1896, 32.0, 0.4967331596988914)"
