id,nprs_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
3292,b83bb102cb02ea66c0582b0d8696f643,0.035,0.452,0.802,0.0,5.0,0.721,0.8548,0.0853,0.5591,0.294
3293,116ad40b932fd9d172efdfa99ea149f9,0.596,0.652,0.631,0.0,9.0,0.228,0.7509,0.0268,0.5212,0.67
3294,0780a772a21f7ca09fb40fadb2e3c606,0.208,0.679,0.867,0.0,7.0,0.14,0.9088,0.0468,0.4092,0.837
3295,7108013750785ad1f2666dd21833ff61,0.0036,0.692,0.786,0.0,2.0,0.0425,0.8215,0.0507,0.4665,0.554
3296,9dd79c5e3761f46ad7b7605dfe9ab131,0.001,0.759,0.849,0.0,1.0,0.0864,0.9201,0.0317,0.5547,0.735
3297,547ad9be58b9cfdcb636b2df787db462,0.737,0.618,0.571,0.0,6.0,0.0634,0.7592,0.0308,0.6945,0.903
3298,3310220b46c0b6973a2b167e20f2aa6c,0.109,0.61,0.583,0.0,11.0,0.28,0.7549,0.0371,0.4743,0.897
3299,845b5ad5672a40d87cf816aa176fc541,0.197,0.794,0.891,0.0001,1.0,0.136,0.8271,0.0439,0.4742,0.813
3300,bf74cff70845028ae01c641edadecd8c,0.0044,0.662,0.91,0.0017,11.0,0.451,0.8746,0.0537,0.491,0.915
3301,9beeecf018d1060f628a8a4c6a482ee5,0.281,0.404,0.51,0.0,9.0,0.0789,0.7162,0.0321,0.3666,0.515
3302,78c82b001d0ad24dcb445ef37dcfcbe2,0.013,0.649,0.888,0.0,6.0,0.0888,0.8798,0.0293,0.459,0.574
3303,6da48c37b5990b4deb169e82a325c3bc,0.0015,0.544,0.802,0.0001,4.0,0.122,0.8962,0.0282,0.591,0.58
3304,cb07a971d35496fe0697bfe2690a11f6,0.0834,0.833,0.679,0.0026,8.0,0.0769,0.8876,0.0365,0.4996,0.975
3305,40c1d2c506360ebce0a9fc748ff6f5b8,0.912,0.269,0.0966,0.0002,0.0,0.128,0.5589,0.0341,0.4607,0.121
3306,14e7d90ea35f959abeb7511594e39350,0.0469,0.895,0.645,0.0205,8.0,0.251,0.906,0.0685,0.464,0.793
3307,35eb3341fad05e1fcfdba881fb028dc5,0.273,0.299,0.676,0.0,4.0,0.113,0.9203,0.051,0.7614,0.32
3308,8e3cf42e7f763dff9f37af1e2b6184d9,0.0319,0.468,0.774,0.0,2.0,0.0666,0.8821,0.0316,0.6453,0.388
3309,b58b2b2070a794a7fbcc949c9257b7cc,0.663,0.243,0.609,0.0,10.0,0.221,0.7887,0.0323,0.7576,0.339
3310,aa46a3f49124507dc89bc51a9bca3311,0.133,0.587,0.824,0.126,7.0,0.392,0.8615,0.0521,0.6067,0.912
3311,d79f36d6927e9d8f3f4933fdb2118ae6,0.384,0.6,0.341,0.0,8.0,0.187,0.797,0.0301,0.4985,0.12
3312,f59a9db29f04e36f50b9cbb6110eb3b4,0.0556,0.328,0.739,0.0012,6.0,0.0812,0.8967,0.0431,0.6543,0.357
3313,82603b8abca7fa9472e3eb3f2c26909e,0.0187,0.647,0.874,0.0002,10.0,0.27,0.9486,0.0462,0.5683,0.551
3314,8e1b02df7af998e1f76c3fbe3174e544,0.002,0.509,0.906,0.0,1.0,0.0957,0.9007,0.0498,0.6361,0.524
3315,45aea946d93c58104c481346021446a7,0.259,0.64,0.535,0.0003,2.0,0.132,0.8361,0.0264,0.5002,0.236
3316,64d34f9634ba6d7a5f0fc521bd7e9a16,0.895,0.662,0.29,0.0,4.0,0.0959,0.8026,0.0349,0.6745,0.288
3317,c7692719f200ac9c4ec72cb5e825549f,0.0336,0.596,0.95,0.858,6.0,0.138,0.681,0.0462,0.6136,0.44
3318,716b7433cdda51acfd507de30d425ca3,0.473,0.734,0.698,0.0001,9.0,0.297,0.8542,0.0331,0.5183,0.592
3319,5ec5be6bb9eaac4e09dd29f35342e6c5,0.67,0.525,0.195,0.0003,9.0,0.235,0.6928,0.0541,0.3879,0.159
3320,446fd40a933ae18e81f20607dfed9eaf,0.113,0.457,0.487,0.0,7.0,0.358,0.8222,0.0266,0.6209,0.132
3321,69ad079a31e987b7905bf3e247f9412d,0.358,0.543,0.87,0.0009,9.0,0.792,0.8372,0.0428,0.4582,0.746
3322,9915b7b933ceb2c64184c79906b3b2cc,0.0557,0.873,0.645,0.0,5.0,0.15,0.8407,0.179,0.6657,0.969
3323,5c287941262d7972294b9d170c5a2f64,0.0194,0.717,0.642,0.0002,1.0,0.043,0.7318,0.0287,0.4813,0.726
3324,a50541758314f792c08e7e79f0b5e2de,0.86,0.387,0.182,0.0026,1.0,0.0962,0.7296,0.0311,0.5541,0.0894
3325,ba9cdbe94fb7bdc373f6dc0269282c25,0.0381,0.639,0.628,0.0,6.0,0.386,0.8106,0.0399,0.4113,0.452
3326,729eac0698b185e1116ec5de31296260,0.0828,0.357,0.653,0.0,9.0,0.0844,0.8611,0.0654,0.8029,0.527
3327,66feba215a5cd180f6ae0907062a7dc0,0.385,0.855,0.74,0.001,10.0,0.174,0.8584,0.0326,0.5631,0.842
3328,c6b4bf258344cd227168803d79ca1f73,0.0001,0.591,0.966,0.0001,0.0,0.0922,0.8389,0.0529,0.5684,0.559
3329,49873a2d1d1b698253818bb96c7d908f,0.35,0.926,0.916,0.0,10.0,0.0234,0.9445,0.0929,0.5,0.903
3330,48de66085c221f50cd43aae8a8619e9e,0.313,0.593,0.642,0.0006,2.0,0.0804,0.8179,0.0299,0.3473,0.755
3331,b9b311c03c7b3e9a0e616d6701c79df7,0.236,0.705,0.49,0.0109,0.0,0.0569,0.7415,0.0506,0.6047,0.922
3332,c723abb3a19d2f6116b048646369ee71,0.221,0.651,0.665,0.0,9.0,0.0403,0.8143,0.0269,0.4454,0.657
3333,e414eb5a716a3285cd5bc2c3a344813f,0.138,0.7,0.726,0.0002,7.0,0.201,0.7557,0.0568,0.5299,0.815
3334,450894417a6339a91e12c29c6bda6516,0.149,0.879,0.679,0.0087,7.0,0.0787,0.7853,0.0421,0.5563,0.72
3335,9d0821df56d825a99f15636ee1f92903,0.995,0.179,0.0778,0.935,6.0,0.102,0.5684,0.031,0.3794,0.134
3336,64d215d2041b481e0b3a1268f3eae5d2,0.0046,0.343,0.977,0.0197,2.0,0.0948,0.8752,0.0579,0.7576,0.721
3337,c8e7bb42c4ae8cbae40ae9bcd144944b,0.134,0.473,0.534,0.0033,6.0,0.0521,0.8236,0.0498,0.6501,0.406
3338,218c2926f8a339da7a482a147cae7a41,0.0029,0.788,0.616,0.549,9.0,0.0952,0.7332,0.0337,0.5411,0.701
3339,b53055f4894c1ba9969e4ec2b0f893fc,0.159,0.538,0.925,0.0001,3.0,0.797,0.8233,0.18,0.4963,0.618
3340,ee4fc05ef77509bf459ab99ce49a4d53,0.457,0.677,0.619,0.0001,9.0,0.221,0.8139,0.0334,0.5437,0.736
3341,8d72961ae9dda86b9652905842fe2833,0.0466,0.659,0.735,0.0,10.0,0.111,0.881,0.056,0.4729,0.601
3342,390b0991050ae60ad0695a8bbaa1f3a8,0.0098,0.66,0.816,0.0,0.0,0.59,0.8917,0.0344,0.5817,0.655
3343,65af448827ed6443dbb18d8c48b61dfc,0.0004,0.351,0.927,0.616,9.0,0.379,0.819,0.0803,0.4002,0.678
3344,eceaa75a8b95573ad02b3819d0f38b5b,0.101,0.757,0.781,0.0048,5.0,0.0826,0.8333,0.0316,0.4472,0.948
3345,638bac835c9e378cb5d6c7e780513cbc,0.541,0.756,0.426,0.0,5.0,0.0776,0.7066,0.0516,0.6248,0.672
3346,22612189eb488eb6bab866448fee9ed5,0.0095,0.722,0.842,0.0,5.0,0.178,0.7814,0.126,0.4271,0.753
3347,c8f10a5e0b845ff8179ac46db5423eb6,0.0029,0.718,0.818,0.0022,7.0,0.0311,0.8771,0.0859,0.4962,0.648
3348,2a1f2151cb4d811326857e0b9018abd1,0.337,0.665,0.696,0.0,0.0,0.106,0.8559,0.0521,0.4096,0.729
3349,7bd3ce3a3de829434219994db83b8bdc,0.971,0.446,0.193,0.93,1.0,0.214,0.6398,0.0415,0.317,0.414
3350,19bcc3b6b5c332735d94bce382b9314e,0.0691,0.298,0.771,0.0,7.0,0.297,0.8119,0.0399,0.5942,0.784
3351,9063ca20401c1abf04c319f0f96fc0a9,0.334,0.794,0.427,0.0,11.0,0.0703,0.6127,0.029,0.4806,0.757
3352,8841f37e3aed60e3ec3c9d1e6029adb9,0.0176,0.708,0.714,0.0,0.0,0.227,0.7415,0.0349,0.5942,0.849
3353,ef3782fefa26e3de4ebe75fe607a6f24,0.217,0.812,0.837,0.883,9.0,0.0591,0.836,0.0473,0.4182,0.633
3354,92ce86a401f183116e72e39408ec8a1b,0.0405,0.572,0.834,0.0005,2.0,0.139,0.8562,0.0348,0.5659,0.363
3355,28a28466dc25360a78ed372176fb3c43,0.108,0.573,0.665,0.0,8.0,0.095,0.873,0.0239,0.4773,0.357
3356,d3f8687adb2567a309405afe7ec14234,0.143,0.608,0.764,0.0,7.0,0.067,0.8435,0.0332,0.646,0.782
3357,5c0157bea20a1ea5f1021f1a51755c5a,0.396,0.437,0.864,0.0314,4.0,0.242,0.804,0.0904,0.37,0.727
3358,258ef26e5239e03779c7143521625524,0.0062,0.622,0.935,0.0001,2.0,0.173,0.9218,0.0324,0.5817,0.658
3359,57fc0d783fd0f733b884b061b93168cb,0.146,0.706,0.558,0.0,2.0,0.118,0.8191,0.0593,0.502,0.22
3360,279323d00b022e62abf6f8d9f9d06d6b,0.0743,0.727,0.736,0.0031,10.0,0.0347,0.8449,0.0615,0.3868,0.687
3361,4c186229439aedb6bdc930f29402eeae,0.0043,0.789,0.857,0.0,1.0,0.105,0.8988,0.171,0.4547,0.502
3362,194e9ab11ff5ff55cf12a7b7823e1604,0.0346,0.939,0.727,0.0,4.0,0.0854,0.8913,0.235,0.4408,0.656
3363,9157fb9d9d8dda70ca125acc5d689352,0.525,0.67,0.365,0.0,0.0,0.0575,0.746,0.0564,0.5425,0.431
3364,3bb5c2c31d811d26b50d1dc34a36e3ac,0.338,0.507,0.902,0.0022,10.0,0.286,0.8096,0.124,0.8039,0.796
3365,ded96c2ee8cc508b0ca11d9dd45f480a,0.0001,0.481,0.822,0.56,1.0,0.114,0.834,0.0532,0.5592,0.697
3366,e558ef0ebc9233da9285ede20d7bdc41,0.499,0.757,0.632,0.0,2.0,0.0723,0.8293,0.0549,0.5588,0.741
3367,5af2fab63d9bffef342374b4595cdb42,0.0681,0.683,0.751,0.0,5.0,0.248,0.7454,0.0346,0.4683,0.833
3368,f9a709538b870d2b4b8064327c949636,0.0749,0.514,0.683,0.0,5.0,0.392,0.8725,0.0367,0.7264,0.572
3369,56894b16f03d8312cade2d03b90913d0,0.0864,0.629,0.876,0.0001,0.0,0.0431,0.7465,0.0444,0.5364,0.363
3370,3ee8115994a9037d6caceb6c2dbad587,0.0608,0.688,0.601,0.0,5.0,0.0611,0.7642,0.0384,0.5803,0.565
3371,2b565b4301758d5a379dcf225b3d34f3,0.0021,0.602,0.792,0.653,3.0,0.144,0.8812,0.0402,0.6363,0.509
3372,303585dd51dbded497e15216c8f3accf,0.245,0.813,0.619,0.0151,7.0,0.113,0.7949,0.0294,0.5208,0.778
3373,673d4f61020faa8a3a72a82e81ef37e5,0.397,0.665,0.975,0.0001,5.0,0.963,0.9033,0.222,0.591,0.319
3374,0ed9e766f034b61dd3d290aaae8796df,0.664,0.596,0.371,0.0,8.0,0.0533,0.7127,0.0355,0.5253,0.556
3375,5bac503c72b1433322b1c749f423962c,0.101,0.629,0.877,0.0,9.0,0.321,0.7629,0.0309,0.5685,0.824
3376,a1ed92b11f34695f1407e9ceb151249c,0.995,0.468,0.11,0.934,0.0,0.0768,0.605,0.032,0.3697,0.47
3377,1dd0bfecab28d8d7856ca0089b0b89a0,0.857,0.588,0.345,0.0004,2.0,0.0891,0.7614,0.0291,0.432,0.79
3378,009fd526bc06cd4d7400415ca93149c3,0.237,0.523,0.499,0.0,6.0,0.114,0.7552,0.0267,0.6362,0.0914
3379,601618f18b2d27b4f6625c35d3c19fbe,0.0423,0.542,0.793,0.0,8.0,0.0814,0.7949,0.053,0.7906,0.706
3380,33b93de4b4a81d8f73aab572fc8f9179,0.0954,0.3,0.467,0.772,2.0,0.0995,0.7181,0.0297,0.6166,0.0595
3381,e0b3e0c55496d413c96b525ca9226b38,0.0528,0.821,0.581,0.0,8.0,0.0597,0.7117,0.0409,0.4863,0.913
3382,01f82f7325418ae0c950397e4f6e7ede,0.515,0.678,0.425,0.0004,3.0,0.0808,0.7373,0.0241,0.3637,0.507
3383,bc3db3ad3c88385ecf5bb267bb865671,0.0256,0.753,0.67,0.0,3.0,0.0776,0.85,0.0295,0.559,0.923
3384,ba3c55c20711f367b390df8e09ba3c32,0.0139,0.477,0.917,0.0,2.0,0.0756,0.915,0.0837,0.7275,0.271
3385,509e7c0e85ae9771f66e30169ae21fee,0.531,0.346,0.43,0.0,8.0,0.139,0.7295,0.0306,0.5857,0.175
3386,bca6e4462147e07a699d454f981564ce,0.347,0.767,0.45,0.0,0.0,0.113,0.6912,0.0824,0.4857,0.81
3387,484fb45f4b54bfd4597a359ed4b93e30,0.195,0.72,0.72,0.0,3.0,0.0448,0.8154,0.0264,0.5729,0.64
3388,68036438e603503431af8739b33b6798,0.25,0.549,0.722,0.0138,11.0,0.11,0.7068,0.0283,0.4722,0.707
3389,627ca0ed296513c68f7194742e5293fd,0.31,0.555,0.746,0.803,8.0,0.284,0.7564,0.0513,0.5547,0.642
3390,e9c2f55a596d7d32426a383be4ded818,0.0758,0.628,0.625,0.645,5.0,0.48,0.7694,0.0465,0.7825,0.16
3391,c612e909ea4bd5ee6da54d9ef7da5e4c,0.015,0.693,0.497,0.0027,11.0,0.0584,0.6448,0.0334,0.4699,0.814
3392,664368a5506446139b79bee751a47304,0.0021,0.292,0.73,0.0,3.0,0.0699,0.8508,0.0328,0.7788,0.38
3393,ac444d0927f4ff103fd7dab7d224c371,0.533,0.771,0.654,0.0,3.0,0.116,0.7618,0.0322,0.5683,0.744
3394,ff2a264224daf0b41d07f65967862cdd,0.0006,0.411,0.768,0.0086,3.0,0.134,0.8947,0.0562,0.6109,0.671
3395,2f88d4a5160f4a5fcc6d8393dbaad15a,0.0223,0.624,0.899,0.0002,0.0,0.0975,0.8572,0.0295,0.473,0.797
3396,f3fd380853353e66e82f4a6901af7215,0.0393,0.737,0.785,0.0018,1.0,0.0917,0.8195,0.0254,0.496,0.897
3397,00cb2c074aa24cce877d7eedea9ee0ea,0.719,0.273,0.201,0.267,7.0,0.11,0.6954,0.0301,0.6666,0.0831
3398,7fa57d45c61f3ff4d446f99a00f87d8b,0.0003,0.449,0.635,0.0,1.0,0.332,0.8111,0.0397,0.7547,0.257
3399,d6df2102a82000f97163c227ecd26354,0.59,0.527,0.342,0.0,3.0,0.0803,0.6932,0.0336,0.5646,0.158
3400,e9f0c227c7c109177edb8a3f7f774046,0.915,0.442,0.139,0.0,6.0,0.125,0.6942,0.0326,0.7211,0.401
3401,23475e933f6c1e08556bf0ac4e87b184,0.0217,0.476,0.736,0.0,2.0,0.203,0.8655,0.0343,0.5867,0.238
3402,d075c5aef5380e3113577dadcbb1c5bc,0.161,0.742,0.649,0.0,9.0,0.0449,0.8358,0.0811,0.6999,0.908
3403,533307f464e6239fb894eba2f47b0693,0.075,0.752,0.482,0.671,0.0,0.313,0.6911,0.0312,0.4999,0.416
3404,068c2b88bd834bf05b1cf55508d10624,0.0015,0.273,0.821,0.0157,9.0,0.18,0.8435,0.0433,0.8176,0.73
3405,95f0e75cfbe40cddb79b5da6b3f9e8ab,0.0319,0.587,0.678,0.16,1.0,0.116,0.7837,0.0524,0.7725,0.44
3406,9741b9be03cee168134e0bdd0366e7d5,0.005,0.647,0.586,0.0,1.0,0.22,0.8329,0.221,0.5622,0.377
3407,87caf5191247ea20d8c6263bb6a19027,0.104,0.725,0.371,0.0,10.0,0.212,0.7956,0.0485,0.5733,0.372
3408,7f75c355c4c14a0ade9ee154b47ecd48,0.207,0.705,0.898,0.0012,5.0,0.702,0.8407,0.0702,0.6195,0.622
3409,1bc884067d47ac7c9a6e60636a3c0e73,0.0158,0.268,0.97,0.081,7.0,0.982,0.7169,0.177,0.7532,0.104
3410,a174080c3bcac5cf3aea12d02b47da71,0.654,0.616,0.596,0.0,4.0,0.218,0.8741,0.0289,0.6231,0.591
3411,f3a04129a966b6710070ce56d6a27d78,0.346,0.487,0.668,0.0,10.0,0.107,0.8937,0.0321,0.4095,0.181
3412,35420430fb469ddad0ce108a52af2cf7,0.0918,0.766,0.893,0.0,0.0,0.337,0.8402,0.0366,0.5302,0.881
3413,5251be5e13b20cb805db8d22b0faf578,0.0215,0.52,0.875,0.0293,9.0,0.0709,0.7981,0.151,0.7691,0.89
3414,be1d92491495183ec71b292e35169865,0.054,0.694,0.365,0.0,1.0,0.401,0.6926,0.0635,0.3677,0.705
3415,a4dda0639e69c1ecba1bf785aa8ea6b3,0.145,0.733,0.71,0.115,5.0,0.0956,0.8538,0.0292,0.5817,0.963
3416,6d1432a68f239dda5287fcdba775a45f,0.0323,0.615,0.912,0.0,10.0,0.0966,0.7993,0.0416,0.4797,0.751
3417,1d8a9e15b9c4b9067072f726bb3a0bac,0.204,0.602,0.442,0.0057,0.0,0.162,0.6928,0.0302,0.3898,0.69
3418,811043ab9f4386186aaf55d72f1c6b04,0.975,0.486,0.281,0.0056,9.0,0.101,0.7171,0.0308,0.609,0.0943
3419,dadfe07ec0c4628b30234004fa530bc7,0.271,0.378,0.169,0.0,2.0,0.137,0.5356,0.0315,0.6888,0.231
3420,810e071ef01b3adb857a79731b2ac712,0.829,0.407,0.358,0.424,9.0,0.0827,0.6773,0.0343,0.4195,0.258
3421,fa62e55181df6c4fb6f5b1af7e09f214,0.213,0.524,0.586,0.0,5.0,0.131,0.8756,0.0528,0.4533,0.285
3422,038989960f374cefa812eba0df4016f3,0.533,0.551,0.512,0.0,2.0,0.163,0.6969,0.033,0.4733,0.383
3423,777249d3ab4c5858d5c236a1cb3378f4,0.0118,0.847,0.402,0.0,7.0,0.283,0.7512,0.0641,0.4531,0.741
3424,8cb2e366197cd6344d2ee5b447266b2d,0.0055,0.271,0.945,0.0,4.0,0.164,0.8946,0.0924,0.6653,0.624
3425,0ef60e1b66da7b7d089726cea2170157,0.102,0.532,0.677,0.0001,0.0,0.107,0.7541,0.0331,0.5176,0.786
3426,e42c0afa129023d45e1a967b96913293,0.0018,0.583,0.719,0.0356,6.0,0.0919,0.8589,0.035,0.5636,0.293
3427,ade4efcdb841a6fc0f31d7da5240b286,0.594,0.831,0.544,0.0039,0.0,0.0736,0.7678,0.0837,0.4917,0.848
3428,530c06675a32c99a46ff130d4a9630e9,0.008,0.308,0.956,0.0006,1.0,0.153,0.8759,0.101,0.5718,0.481
3429,f336e1b285069494339c352ddd89c8bc,0.585,0.595,0.542,0.0,10.0,0.126,0.7941,0.0256,0.4097,0.348
3430,62812035ef72e3b72f34f8630fc2ca27,0.088,0.551,0.385,0.0022,9.0,0.133,0.7761,0.0274,0.6457,0.361
3431,bfa906443a942e6871bd081a85d91049,0.719,0.563,0.483,0.0,4.0,0.0902,0.8099,0.0289,0.4761,0.348
3432,ab7aa0d8a5339ed4f717cb3f0c46e18b,0.226,0.748,0.871,0.0,9.0,0.317,0.9003,0.0915,0.4409,0.935
3433,65832c9d6ba9792541e75042bdd75814,0.314,0.85,0.466,0.0234,1.0,0.129,0.6082,0.0555,0.4997,0.855
3434,ae091f983b0f0da7d65b395dcc430611,0.0353,0.874,0.318,0.0,3.0,0.217,0.8283,0.0454,0.5278,0.915
3435,9def7dbedcb3a124b6a70b01596901c5,0.533,0.859,0.526,0.0001,6.0,0.104,0.7844,0.0292,0.5382,0.495
3436,7fda3ef972eee4c339a731a70f0e7832,0.0765,0.654,0.663,0.0,9.0,0.0266,0.8915,0.046,0.409,0.924
3437,befa95d02aa55706709db990a9506943,0.105,0.476,0.443,0.0,9.0,0.123,0.8109,0.0282,0.3313,0.165
3438,c56d2fcbbfd2aeffe1f2bb7f866d38ef,0.382,0.532,0.729,0.0,10.0,0.366,0.829,0.0474,0.5544,0.586
3439,f121b66eb5ebb0d69b6c84b7539aeac8,0.429,0.628,0.411,0.0,11.0,0.116,0.7705,0.0282,0.4997,0.141
3440,2e8d9093acab32fdb62374579e125c21,0.667,0.335,0.416,0.0,0.0,0.0838,0.8387,0.0326,0.5979,0.164
3441,bca94740df575e2090b4b87b02635dc8,0.0095,0.739,0.947,0.0,11.0,0.326,0.9521,0.0412,0.4,0.762
3442,c375a2763e8128dfb71a0b3f146a1f0d,0.55,0.218,0.583,0.0,9.0,0.135,0.7841,0.0492,0.7765,0.386
3443,c174cda49749fcdd9bee2968c30078dc,0.0254,0.557,0.791,0.0003,0.0,0.0605,0.82,0.0389,0.5561,0.891
3444,3f28b5cbeb4436162596aa4d82b827a3,0.909,0.358,0.195,0.587,9.0,0.0977,0.5298,0.0397,0.6072,0.0644
3445,bf474911b4281b969af62cd63e4ba8ff,0.0001,0.438,0.94,0.0777,2.0,0.3,0.9188,0.0452,0.459,0.395
3446,ee1c3b0c390686d1049ee304ff7cf602,0.0004,0.508,0.832,0.0,11.0,0.0859,0.8901,0.032,0.6182,0.394
3447,3c8e447d97044b9170c936076f5ca6cf,0.533,0.729,0.798,0.0003,7.0,0.725,0.6783,0.0552,0.4641,0.551
3448,3dd4ce8eb7f0b415e9df3ac6c39d6084,0.416,0.699,0.39,0.794,6.0,0.234,0.6589,0.0286,0.5164,0.803
3449,5d31aa6f49885b42b6a0872688ae3b90,0.974,0.5,0.123,0.0752,2.0,0.111,0.6484,0.0383,0.5034,0.13
3450,7a69c06033c1cf342411f6a7ff3623a6,0.0054,0.701,0.884,0.0011,10.0,0.402,0.8165,0.0546,0.5455,0.827
3451,4cf5fcdc683527091cb4f6bc771cc115,0.0,0.231,0.866,0.0006,9.0,0.29,0.8717,0.0517,0.6287,0.19
3452,9113b554f912d467a0739230608c5d1e,0.0125,0.67,0.735,0.228,0.0,0.106,0.8274,0.0253,0.5008,0.901
3453,0c0a2f51cda088e67108209daadf347d,0.608,0.705,0.58,0.0,11.0,0.117,0.7154,0.0451,0.742,0.969
3454,357f0be3762ceaf8cbcaac731f2ad645,0.0016,0.536,0.616,0.773,1.0,0.195,0.7495,0.0488,0.5454,0.108
3455,794c71485716c6acc909d4a421f0028e,0.0613,0.78,0.551,0.104,5.0,0.0331,0.6741,0.0625,0.5728,0.968
3456,3d70dafebaa451db3998ae210caa1ad3,0.856,0.447,0.316,0.734,0.0,0.192,0.6546,0.0297,0.5906,0.0686
3457,9db12c8621adfa22126566cb9269ffcc,0.225,0.801,0.454,0.0,2.0,0.226,0.8491,0.0371,0.5688,0.345
3458,f6d2d47cb741c21c77fa07e88d95109d,0.0811,0.799,0.608,0.0137,5.0,0.102,0.7952,0.0411,0.5542,0.963
3459,1199191b0ce67f38456f234a77b73310,0.0202,0.634,0.865,0.0,2.0,0.0786,0.8413,0.0366,0.4636,0.775
3460,2102ff716eafd504b356e74d31e10188,0.208,0.643,0.669,0.0066,0.0,0.151,0.8129,0.0398,0.6032,0.611
3461,382938eea001813c330508b947544a5e,0.0607,0.426,0.65,0.0,2.0,0.279,0.7465,0.0347,0.6455,0.415
3462,e57b0d5b8aef41705be2abf7382928cd,0.0052,0.826,0.793,0.0035,6.0,0.05,0.9089,0.047,0.5453,0.278
3463,118738c79071b22d598b890b597fc16f,0.275,0.497,0.554,0.0,9.0,0.109,0.8215,0.0276,0.4725,0.15
3464,742339cdf2f4ad8f7c42ce48c9467d6a,0.174,0.568,0.714,0.0,7.0,0.0429,0.8215,0.0445,0.6652,0.96
3465,7503aada4bf1d4101aeee0afcedb3565,0.0253,0.703,0.511,0.0,1.0,0.0683,0.8782,0.0627,0.5821,0.496
3466,80065a039cc21be0f5389b4608f2f955,0.724,0.754,0.449,0.0,4.0,0.162,0.6497,0.0615,0.3761,0.972
3467,641867064843faf7eee7fa2470b2840e,0.0038,0.676,0.617,0.0,0.0,0.0692,0.7411,0.0275,0.5235,0.525
3468,69b8939edcb712c73a2e94b209cbf3a4,0.379,0.643,0.837,0.0,0.0,0.18,0.8866,0.0316,0.5626,0.77
3469,5e807c9f41c288d381bdd81b4744d4d6,0.112,0.728,0.657,0.0,6.0,0.0589,0.7177,0.0785,0.5831,0.325
3470,d1eb339f1167b2122c60bfd8e6c6fb95,0.045,0.715,0.549,0.0037,10.0,0.119,0.8472,0.0698,0.4408,0.356
3471,22aa83052036a383ac479f1110126e15,0.0045,0.634,0.886,0.0089,9.0,0.0397,0.9003,0.0329,0.5753,0.739
3472,c403b487ca3f0566a00ff54c4cfb2567,0.025,0.943,0.708,0.0,10.0,0.0846,0.8829,0.116,0.5134,0.584
3473,472b0f41f2b2dfa0883bbc1ea0348dc7,0.168,0.565,0.614,0.0,7.0,0.129,0.9193,0.0295,0.4721,0.194
3474,e215d75157983ef9c0824c2c898d079d,0.387,0.613,0.307,0.0,2.0,0.087,0.5654,0.0414,0.5332,0.803
3475,b40c62eee05d8098fbfe6bee3aa8d330,0.811,0.388,0.178,0.001,2.0,0.155,0.7069,0.0305,0.5658,0.191
3476,d8576c309ed716fb14c04f227238d7f8,0.0042,0.504,0.96,0.569,0.0,0.0613,0.9634,0.183,0.4395,0.763
3477,8c78156bdec53f68c8c1a6650a7185db,0.305,0.623,0.768,0.0,9.0,0.0865,0.8462,0.0566,0.5454,0.429
3478,34f44eb1c3964f340d7c3e48d978ddb8,0.171,0.701,0.915,0.0,4.0,0.394,0.9028,0.128,0.5777,0.698
3479,8c7e9564376a2742a7e40d4001862c9c,0.115,0.412,0.842,0.0133,4.0,0.0738,0.8294,0.0763,0.6024,0.386
3480,0d2bf854e2069cd7a23398aa23072f6b,0.0033,0.758,0.827,0.0002,4.0,0.0951,0.8462,0.0774,0.4432,0.508
3481,007aa38f2a4a1ed3a7c0ccf13a731a63,0.216,0.622,0.823,0.0,4.0,0.0966,0.8114,0.0512,0.7546,0.872
3482,150a74a267bcc823e919244d5837f229,0.336,0.547,0.49,0.0017,8.0,0.118,0.7527,0.137,0.365,0.355
3483,74c18e86bddf0ce02ffdc6820e85b899,0.182,0.534,0.663,0.0,1.0,0.108,0.8415,0.0433,0.7002,0.326
3484,71db9aba8cdeac46f838cd0345392b5a,0.181,0.726,0.406,0.0,3.0,0.0953,0.7757,0.0344,0.5332,0.664
3485,b38cf4698d0ad70322c654148cbe527e,0.0076,0.376,0.946,0.0,4.0,0.107,0.9056,0.0897,0.6827,0.854
3486,350b8c322c3df1d036103a2f70c933ae,0.0228,0.63,0.806,0.0052,4.0,0.135,0.7318,0.0412,0.6112,0.796
3487,e8deea852ddb4a488a682b0da98cb15b,0.0951,0.607,0.662,0.0001,4.0,0.125,0.7636,0.0278,0.4893,0.619
3488,d08f7511d68dc6acacbc3532ae2bb3b8,0.903,0.531,0.703,0.3,1.0,0.171,0.7223,0.0337,0.4602,0.77
3489,3903e4187ca81ac0ecdaef66952056c5,0.162,0.648,0.65,0.0,9.0,0.207,0.8145,0.0339,0.4409,0.864
3490,4d6501eed33f1d556ceb05138d568d2e,0.2,0.523,0.489,0.0004,5.0,0.211,0.8043,0.0344,0.8599,0.412
3491,1f8ab82d043431638debf2377f24a153,0.582,0.566,0.659,0.0,7.0,0.286,0.7006,0.0893,0.3579,0.803
3492,2f61ba632f8c0c46b71b9d1f5f9a7228,0.0089,0.497,0.863,0.0003,2.0,0.434,0.8694,0.0677,0.5012,0.227
3493,6d6018a968170facc29eb57ed70bab76,0.246,0.595,0.653,0.0,7.0,0.264,0.8766,0.0265,0.586,0.548
